nondirect	 ¶ XX ¶ Lorsque la marquise de Boiscoran, le jour de son départ de Sauveterre, était allée rendre visite à son fils, Mlle Denise de Chandoré avait demandé à y aller avec elle.
nondirect	 ¶ Refusée, la jeune fille n'avait pas insisté.
directspeech	 ¶ -- Je vois bien qu'on me cache quelque chose
directspeech	, avait-elle dit simplement, mais qu'importe!
nondirect	 ¶ Et elle s'était réfugiée au salon, et là, assise à la place où elle s'asseyait autrefois, en ces temps heureux où Jacques passait près d'elle toutes ses soirées, elle était restée de longues heures immobile, les sourcils froncés, semblant suivre de l'œil dans l'espace des scènes invisibles pour les autres.
nondirect	 ¶ L'inquiétude était sans bornes de grand-père Chandoré et des tantes Lavarande.
nondirect	 C'est qu'ils savaient, mieux peut-être qu'elle ne se savait elle-même, Denise, leur enfant adorée, leur plus cher et leur unique souci depuis bientôt vingt ans.
nondirect	 C'est qu'ils connaissaient chacune des expressions de cette physionomie, miroir fidèle de l'âme la plus pure.
nondirect	 C'est qu'à un tressaillement de son visage, à un geste, à une intonation de sa voix, ils s'étaient habitués à démêler ses pensées.
directspeech	 ¶ -- Certainement, Denise médite quelque grave projet
nondirect	, disaient les tantes à M. de Chandoré.
directspeech	 Elle réfléchit, elle calcule, elle est en train de prendre une résolution.
nondirect	 ¶ C'était l'avis du vieux gentilhomme.
nondirect	 Et à plusieurs reprises: ¶ 
directspeech	-- À quoi penses-tu, chère fille?
nondirect	 lui demanda-t-il.
directspeech	 ¶ -- À rien, bon papa
nondirect	, répondit-elle.
directspeech	 ¶ -- Tu es plus triste encore qu'à l'ordinaire; pourquoi?
directspeech	 ¶ -- Hélas! le sais-je moi-même! Sait-on pourquoi, selon les jours, on a le cœur plein de soleil ou plein de brume!
directspeech	 le sais-je moi-même! Sait-on pourquoi, selon les jours, on a le cœur plein de soleil ou plein de brume!
directspeech	 Sait-on pourquoi, selon les jours, on a le cœur plein de soleil ou plein de brume!
nondirect	 ¶ Mais, le lendemain, elle voulut absolument qu'on la conduisît chez ses couturières, et, comme elle y trouva Méchinet, le greffier, elle resta en conférence avec lui une grosse demi-heure.
nondirect	 Puis, le soir, le docteur Seignebos étant venu, elle le guetta à sa sortie et le tint longtemps à causer tout bas devant la porte.
nondirect	 ¶ Et enfin, le lendemain encore, elle demanda qu'il lui fût permis d'aller visiter Jacques.
nondirect	 ¶ Il n'y avait pas à lui refuser cette triste satisfaction.
nondirect	 Il fut convenu que l'aînée des tantes Lavarande, Mlle Adélaïde, l'accompagnerait.
nondirect	 ¶ Et, sur les deux heures, elles frappaient à la porte de la prison et demandaient Jacques au geôlier qui était venu leur ouvrir.
directspeech	 ¶ -- Je cours le chercher, mademoiselle
nondirect	, répondit Blangin.
directspeech	 En attendant, prenez donc la peine d'entrer chez moi, car le parloir est tellement humide que moins vous y resterez, mieux cela vaudra.
nondirect	 ¶ Ainsi fit Mlle Denise, ou plutôt elle fit plus, car laissant la tante Lavarande dans la pièce du bas, elle entraîna Mme Blangin dans la chambre du haut, ayant, prétendit-elle, quelque chose à lui dire.
nondirect	 ¶ Quand elles redescendirent, Blangin était de retour, annonçant que M. de Boiscoran attendait.
directspeech	 ¶ -- Viens!
nondirect	 dit la jeune fille en entraînant sa tante.
nondirect	 Mais elle n'avait pas fait dix pas dans l'étroit et long corridor qui menait au parloir, qu'elle s'arrêta.
nondirect	 Saisie par l'humidité qui tombait des voûtes comme un linceul glacé, fléchissant sous l'excès des plus terribles émotions, elle chancelait et en était réduite à s'appuyer au mur tout fleuri de salpêtre.
directspeech	 ¶ -- Seigneur! elle se trouve mal!
directspeech	 elle se trouve mal!
nondirect	 s'écria Mlle Adélaïde.
nondirect	 ¶ Du geste, Mlle Denise lui imposa silence.
directspeech	 ¶ -- Ce n'est rien, dit-elle, tais-toi!
directspeech	 (Et rassemblant toute son énergie, et appuyant sa petite main caressante sur l'épaule de la vieille demoiselle:) Tante aimée
directspeech	, ajouta-t-elle, il faut que tu nous rendes un immense service... C'est bien important, ce que j'ai à dire à Jacques, et il serait très dangereux qu'on l'entendît... Je sais qu'on épie souvent les conversations des prisonniers. Reste, je t'en prie, dans ce corridor; si quelqu'un venait, tu nous préviendrais...
directspeech	 Reste, je t'en prie, dans ce corridor; si quelqu'un venait, tu nous préviendrais...
directspeech	 ¶ -- Y songes-tu, chère enfant, serait-il convenable...
nondirect	 ¶ La jeune fille l'arrêta encore.
directspeech	 ¶ -- Quand je suis venue passer la nuit ici
directspeech	, dit-elle, était-ce convenable? Hélas! dans notre situation, toute démarche est convenable qui peut être utile!
directspeech	 Hélas! dans notre situation, toute démarche est convenable qui peut être utile!
directspeech	 dans notre situation, toute démarche est convenable qui peut être utile!
nondirect	 ¶ Et comme tante Lavarande ne répondait pas, certaine de sa ponctuelle soumission, elle s'avança vers le parloir.
directspeech	 ¶ -- Denise!
nondirect	 s'écria Jacques dès qu'elle apparut sur le seuil.
directspeech	 Denise!...
directspeech	...
nondirect	 ¶ Il était debout, le malheureux, au milieu de cette grande salle lugubre, plus blanc que le plâtre de la muraille, mais calme, en apparence, et presque souriant.
nondirect	 La violence qu'il se faisait était horrible.
nondirect	 Mais pouvait-il laisser voir à sa fiancée l'horreur de son désespoir!
nondirect	 Ne devait-il pas tout faire, au contraire, pour la rassurer?
nondirect	 ¶ S'avançant vers elle et lui prenant les mains: ¶ 
directspeech	-- Ah! vous êtes bonne d'être venue
directspeech	 vous êtes bonne d'être venue
directspeech	, commença-t-il, trop bonne! Et cependant je vous attendais. Depuis ce matin, j'ai l'oreille au guet et je tressaille à tous les grincements de la porte de la prison. Mais me pardonnerez-vous jamais de vous avoir réduite à pénétrer, pour me voir, dans un lieu tel que celui-ci, malpropre et laid, et qui n'a pas même la sinistre poésie de l'horrible? ¶ Elle le regardait avec une fixité si obstinée que les paroles finirent par expirer sur ses lèvres.
directspeech	 Et cependant je vous attendais. Depuis ce matin, j'ai l'oreille au guet et je tressaille à tous les grincements de la porte de la prison. Mais me pardonnerez-vous jamais de vous avoir réduite à pénétrer, pour me voir, dans un lieu tel que celui-ci, malpropre et laid, et qui n'a pas même la sinistre poésie de l'horrible? ¶ Elle le regardait avec une fixité si obstinée que les paroles finirent par expirer sur ses lèvres.
