nondirect	 ¶ XV -- Où le capitaine Barthélemy va chercher son Gélin.
nondirect	 ¶ Le capitaine Barthélemy galopa ainsi sans ralentir l'allure de son cheval pendant tout le temps -- ce qui ne fut pas long, -- qu'il mit à traverser le village de Turbaco.
nondirect	 ¶ Puis lorsqu'il fut éloigné d'à peu près une portée de fusil du village, il remit son cheval au galop de chasse, et, arrivé à un sentier feuillu et étroit, qui s'enfonçait sous bois, il s'y engagea résolument.
nondirect	 ¶ Ce sentier conduisait au ¶ jacal ¶ que le capitaine avait habité si longtemps ; où, pour la première fois, il nous est apparu, sous les apparences bien différentes de celles que nous lui voyons aujourd'hui et devant lequel il était passé une heure auparavant.
nondirect	 ¶ Arrivé à une portée de fusil du jacal, il aperçut, devant la porte même un nègre à cheval, arrêté, et tenant un second cheval en bride.
directspeech	 ¶ -- Grâce à Dieu !
directspeech	 murmura-t-il, elle a eu la patience de m'attendre.
nondirect	 ¶ Et il enfonça les éperons dans les flancs de sa monture qui partit comme un trait.
nondirect	 ¶ Au bruit causé par cette course rapide, une délicieuse jeune fille apparut craintivement sur le seuil de la hutte.
nondirect	 ¶ Cette jeune fille était doña Lilia.
nondirect	 ¶ En un instant le capitaine fut auprès d'elle, sauta à terre, jeta la bride au nègre et salua respectueusement sa charmante visiteuse sur les pas de laquelle il entra dans le jacal.
directspeech	 ¶ -- Vous vous êtes bien fait attendre, señor,
nondirect	 dit doña Lilia, en faisant cette moue mutine qui la rendait si ravissante.
directspeech	 N'avez-vous donc pas reçu ma lettre ? ou bien avez-vous oublié ce qu'elle contenait ?
directspeech	 ou bien avez-vous oublié ce qu'elle contenait ?
directspeech	 ¶ -- Vous ne le croyez pas, señorita ; vous devez être convaincue au contraire qu'un mot de vous est, pour moi, un ordre et que je serai toujours heureux de vous obéir.
directspeech	 ¶ -- Peut-être ! mais avec peu d'empressement
directspeech	 mais avec peu d'empressement
nondirect	, fit-elle d'un air railleur.
directspeech	 ¶ -- Señorita, je me rendais ici directement lorsque je me suis trouvé face à face, au moment où j'y comptais le moins, avec mon honorable ami le señor don Torribio Moreno qui semble, Dieu me pardonne, prendre à tâche depuis quelques jours, de se faire mon satellite, tant il s'obstine à tourner autour de moi, je n'ai réussi qu'il y a une heure à peine à me retirer de ses griffes, à quelques pas d'ici seulement.
directspeech	 ¶ -- Ah !
directspeech	 fit-elle en riant, et il vous a fallu une heure pour vous rendre ici ? vous ferez bien de changer votre cheval, mon cher capitaine, car en vérité, le pauvre animal doit être horriblement fourbu.
directspeech	 vous ferez bien de changer votre cheval, mon cher capitaine, car en vérité, le pauvre animal doit être horriblement fourbu.
directspeech	 ¶ -- Riez, riez, señorita,
directspeech	 répondit-il d'un air piqué ; il faut que vous ayez un bien aimable caractère pour que le récit de mes contrariétés vous cause tant de joie !
directspeech	 ¶ -- Bon ! vous vous fâchez, capitaine. C'est un moyen adroit de se tirer d'affaire.
directspeech	 vous vous fâchez, capitaine. C'est un moyen adroit de se tirer d'affaire.
directspeech	 C'est un moyen adroit de se tirer d'affaire.
directspeech	 ¶ -- Nullement, señorita : et la preuve, c'est que je veux tout vous dire : je suis allé dans une ¶ pulqueria ¶ .
directspeech	 ¶ -- Pour vous rafraîchir ?
directspeech	 ¶ -- Non, pour voir.
directspeech	 ¶ -- C'est boire, que vous voulez dire sans doute
nondirect	, fit-elle d'un air moqueur.
