nondirect	 ¶ X -- En province ¶ Il est aisé de comprendre combien Mme Decosne avait souffert d'être loin de ses enfants pendant que la vie du père de famille était en danger.
nondirect	 ¶ La lettre que la poste lui apportait chaque jour était un adoucissement à son inquiétude, ou un surcroît d'angoisse.
nondirect	 ¶ Cette femme, qui avait vieilli sagement jusqu'alors, se mit à regretter sa jeunesse.
nondirect	 Elle, qui avait veillé ses parents et ses amis, souffrait d'être considérée en cette circonstance comme incapable de rendre un service. «
nondirect	 Un conseil de mère n'a-t-il pas toujours sa valeur ? »
nondirect	 se disait Mme Decosne.
nondirect	 ¶ Cependant, rien des impressions pénibles de grand-mère ne paraissait dans les lettres qu'elle écrivait à sa fille.
nondirect	 ¶ La convalescence de M. d'Hyver marchait rapidement ; chaque jour il acquérait de l'indépendance : assurément sœur Françoise était heureuse de voir son père recouvrer des forces, et pourtant elle regrettait de ne plus lui être aussi utile.
nondirect	 ¶ Comme tous les convalescents, M. d'Hyver faisait de beaux projets : il irait voir ses amis, conduirait ses enfants au bois, il ferait mille folies. ¶ 
directspeech	« Ne croyez pas
directspeech	 Ne croyez pas
directspeech	, dit le docteur, que je vous laisse ici longtemps ; vous voudrez bien quitter Paris dans une quinzaine de jours. L'état sanitaire n'est pas rassurant. Le séjour des Ardennes ne vous conviendrait pas. C'est au bord de la mer qu'il faut que vous alliez.
directspeech	 L'état sanitaire n'est pas rassurant. Le séjour des Ardennes ne vous conviendrait pas. C'est au bord de la mer qu'il faut que vous alliez.
directspeech	 Le séjour des Ardennes ne vous conviendrait pas. C'est au bord de la mer qu'il faut que vous alliez.
directspeech	 C'est au bord de la mer qu'il faut que vous alliez.
directspeech	 ¶ -- Et nos garçons ?
nondirect	 s'écria Mme d'Hyver.
directspeech	 ¶ -- Madame la baronne, Vincent et Pierre sont assurément dignes d'intérêt, mais en ce moment je ne considère que mon malade. »
nondirect	 ¶ La confiance que M. et Mme d'Hyver acccordaient au docteur ne leur permettait pas de faire la plus petite objection à cette ordonnance, et, d'autre part, il était évident que le convalescent ne serait pas seul à en profiter.
nondirect	 ¶ Les parents tinrent conseil : quel parti prendre pour tout concilier ?
nondirect	 ¶ La confiance que justifiait si bien Dominique ne permettait cependant pas de lui confier entièrement les enfants pendant plusieurs mois.
nondirect	 Si Mlle Vernet et sa nièce avaient été d'un grand secours pendant la maladie de M. d'Hyver, il ne serait pas aussi simple de les inviter à venir habiter la maison de leurs amis alors qu'ils en seraient absents.
nondirect	 ¶ Après trois jours d'incertitude, on s'arrêta à demander à grand-mère de vouloir bien se séparer de M. Berger, qui prendrait alors les écoliers sous sa protection et les amènerait à Dieppe chaque samedi jusqu'au dimanche soir.
nondirect	 ¶ Les choses étant ainsi convenues, Mme d'Hyver écrivit à sa mère ; elle ne s'excusa point du dérangement que la présence de si nombreux hôtes allait lui causer ; loin de là, elle se réjouissait en songeant que la vieille maison allait devenir une arche de Noé dans laquelle toute la famille serait heureuse de se réfugier ; et songeant à ceux qui souffrent et meurent dans le même air, elle remit cinq cents francs à une de ses amies en la chargeant de trouver un pauvre valétudinaire auquel cette somme permît de quitter Paris : ce valétudinaire, on le trouva.
nondirect	 ¶ Vincent et Pierre étaient des enfants raisonnables ; ils comprirent la nécessité d'une séparation et, ne considérant que le bon côté de la chose, ils se réjouirent à la pensée d'aller à Dieppe chaque semaine secouer la poussière de la classe.
nondirect	 ¶ En remettant à Mme Decosne la lettre qui renfermait la nouvelle d'un si charmant projet, Marianne lui fit observer qu'elle pesait le double de celles qu'on recevait habituellement. ¶ 
directspeech	« Pourvu que cette lettre ne m'annonce rien de mauvais, Marianne ?
directspeech	 Pourvu que cette lettre ne m'annonce rien de mauvais, Marianne ?
directspeech	 ¶ -- J'ai bien d'autres idées, madame !
directspeech	 ¶ -- Quelles sont tes idées ?
directspeech	 ¶ -- Des idées couleur de rose comme le ciel d'hier soir.
directspeech	 ¶ -- Voyons ! »
nondirect	 Et Mme Decosne décacheta la lettre.
nondirect	 ¶ Marianne suivait tous les mouvements de la physionomie de sa maîtresse, qui gardait le silence. ¶ 
directspeech	« Madame me fait joliment languir ce matin
directspeech	 Madame me fait joliment languir ce matin
nondirect	, dit-elle enfin.
directspeech	 ¶ -- Je te donne en mille de deviner ce que me dit ma fille.
directspeech	 ¶ -- Madame sait bien que je ne suis pas forte pour deviner ; mais madame a l'air si content que je n'en demande pas davantage.
directspeech	 ¶ -- Ma bonne Marianne, le docteur les envoie tous ici, à l'exception de Vincent et de Pierre qui ne peuvent interrompre leurs études. Je ne doute pas que M. Berger ne consente à aller les trouver, les diriger en l'absence de leurs parents, et il nous les amènera tous les samedis. Que dis-tu de cette nouvelle-là, Marianne ?
directspeech	 Je ne doute pas que M. Berger ne consente à aller les trouver, les diriger en l'absence de leurs parents, et il nous les amènera tous les samedis. Que dis-tu de cette nouvelle-là, Marianne ?
directspeech	 Que dis-tu de cette nouvelle-là, Marianne ?
directspeech	 ¶ -- Effectivement, c'est une forte nouvelle ! Je ne sais plus où j'en suis.
directspeech	 Je ne sais plus où j'en suis.
directspeech	 ¶ -- Marianne, ils seront ici dans quinze jours.
directspeech	 ¶ -- Que dit madame de mes idées ?
directspeech	 ¶ -- Tu es admirable ! mais comment comptes-tu arranger les choses ? nous n'avons pas trop de temps pour nous préparer à les recevoir ! Ma chambre est la seule qui convienne au convalescent : je monterai au deuxième étage.
directspeech	 mais comment comptes-tu arranger les choses ? nous n'avons pas trop de temps pour nous préparer à les recevoir ! Ma chambre est la seule qui convienne au convalescent : je monterai au deuxième étage.
directspeech	 nous n'avons pas trop de temps pour nous préparer à les recevoir ! Ma chambre est la seule qui convienne au convalescent : je monterai au deuxième étage.
directspeech	 Ma chambre est la seule qui convienne au convalescent : je monterai au deuxième étage.
directspeech	 ¶ -- Pour ça non ; Madame ne quittera pas sa chambre. par exemple, ce serait un peu fort ! Je ne suis pas ici depuis trente-quatre ans pour laisser madame faire des folies.
directspeech	 par exemple, ce serait un peu fort ! Je ne suis pas ici depuis trente-quatre ans pour laisser madame faire des folies.
directspeech	 Je ne suis pas ici depuis trente-quatre ans pour laisser madame faire des folies.
directspeech	 ¶ -- Mais enfin, tu ne peux pas reculer les murs !
directspeech	 ¶ -- Madame aura la surprise... c'est bien simple de s'arranger, quand on a de l'idée ! »
nondirect	 ¶ Grand-mère écrivait le jour même à ses enfants ; elle leur témoignait sa joie et les priait de ne se préoccuper de rien. «
nondirect	 Il y a souvent, disait l'excellente femme, plus de place dans une petite maison que dans un palais, pour recevoir ceux qu'on aime. »
nondirect	 ¶ Il eût fallu être ingrate ou insensée pour ne pas se rendre aux conseils de Marianne ; or, grand-mère n'était ni ingrate ni insensée. ¶ 
directspeech	« Fais donc comme tu l'entends »
directspeech	 Fais donc comme tu l'entends »
nondirect	, dit Mme Decosne.
nondirect	 ¶ La permission étant accordée, la servante mit le deuxième étage de la maison sens dessus dessous.
nondirect	 ¶ M. Sauve, le tapissier le plus en renom, fut appelé pour transformer la chambre de Vincent et de Pierre en une chambre digne de recevoir un diplomate.
nondirect	 ¶ Il fallait voir Marianne donner ses ordres, approuvant, critiquant ce que M. Sauve proposait.
nondirect	 Du reste, le brave homme se rendait aux observations de la servante sans faire mine d'avoir une opinion contraire à la sienne.
nondirect	 ¶ La chambre de Vincent et de Pierre étant meublée, on passa à celle de Françoise et de Jeanne ; cette chambre devait être meublée confortablement et avec goût ; madame aimait à se tenir quelquefois dans sa chambre ; tout devait donc y être disposé pour son plus grand agrément.
nondirect	 ¶ M. Sauve déploya tous ses moyens, et fit de cette chambre un chef-d'œuvre de confort et d'élégance.
nondirect	 ¶ Deux mansardes se communiquant furent métamorphosées ; c'était, au dire du tapissier, deux nids dignes des charmants oiseaux auxquels on les destinait.
nondirect	 Ces charmants oiseaux étaient Françoise et Jeanne.
nondirect	 ¶ Grand-mère transmit à sa fille tous les détails de cette installation ; elle n'était pas fâchée de prouver encore une fois combien sa petite maison était logeable.
nondirect	 ¶ La perspective de coucher dans une mansarde enchantait Françoise et sa sœur ; elles pourraient encore voir la mer par la lucarne, en montant sur une chaise ; la porte de communication resterait ouverte pour que Jeanne n'eût pas peur. ¶ 
directspeech	« Des affaires comme ça pendant dix ans
directspeech	 Des affaires comme ça pendant dix ans
directspeech	, dit M. Sauve à sa femme, et notre fortune sera faite. C'est Mlle Marianne qui est cause de tout cela. Ce que c'est qu'une bonne servante !
directspeech	 C'est Mlle Marianne qui est cause de tout cela. Ce que c'est qu'une bonne servante !
directspeech	 Ce que c'est qu'une bonne servante !
directspeech	 ¶ -- Certainement, Sauve, mais conviens qu'il eût été facile à Mlle Marianne de persuader à Mme Decosne qu'il fallait meubler le reste de la maison avec la même élégance.
directspeech	 ¶ -- C'est singulier
