nondirect	 ¶ V – Rêves d'amour et autre.
nondirect	 ¶ Léon apprit à ses dépens qu'il ne suffit pas d'une bonne conscience et d'un bon lit pour nous procurer un bon somme.
nondirect	 Il était couché comme un sybarite, innocent comme un berger d'Arcadie, et, par surcroît, fatigué comme un soldat qui a doublé l'étape : cependant une lourde insomnie pesa sur lui jusqu'au matin.
nondirect	 C’est en vain qu'il se tourna et retourna dans tous les sens, comme pour rejeter le fardeau d'une épaule sur l'autre.
nondirect	 Il ne ferma les yeux qu'après avoir vu les premières lueurs de l'aube argenter les fentes de ses volets.
nondirect	 ¶ Il s'endormit en pensant à Clémentine ; un rêve complaisant ne tarda pas à lui montrer la figure de celle qu'il aimait.
nondirect	 Il la vit en toilette de mariée dans la chapelle du château impérial.
nondirect	 Elle s'appuyait sur le bras de Mr Renault père, qui avait mis des éperons pour la cérémonie.
nondirect	 Léon suivait, donnant la main à Mlle Sambucco ; la vieille demoiselle était décorée de la Légion d'honneur.
nondirect	 En approchant de l'autel, le marié s'aperçut que les jambes de son père étaient minces comme des baguettes, et, comme il allait exprimer son étonnement, Mr Renault se retourna et lui dit : 
special	« Elles sont minces parce qu'elles sont sèches ; mais elles ne sont pas déformées. »
nondirect	 Tandis qu'il donnait cette explication son visage s'altéra, ses traits changèrent, il lui poussa des moustaches noires, et il ressembla terriblement au colonel.
nondirect	 La cérémonie commença.
nondirect	 Le fond du chœur était rempli de ¶ tardigrades ¶ et de ¶ rotifères ¶ grands comme des hommes et vêtus comme des chantres : ils entonnèrent en faux bourdon un hymne du compositeur allemand Meiser, qui commençait ainsi : ¶ Le principe vital ¶ Est une hypothèse gratuite !
nondirect	 ¶ La poésie et la musique parurent admirables à Léon ; il s'efforçait de les graver dans sa mémoire, lorsque l'officiant s'avança vers lui avec deux anneaux d'or sur un plat d'argent.
nondirect	 Ce prêtre était un colonel de cuirassiers en grand uniforme.
nondirect	 Léon se demanda où et quand il l'avait rencontré : c'était la veille au soir, devant la porte de Clémentine.
nondirect	 Le cuirassier murmura ces mots : 
special	« La race des colonels a bien dégénéré depuis 1813 ! »
nondirect	 Il poussa un profond soupir, et la nef de la chapelle, qui était un vaisseau de ligne, fut entraînée sur les eaux avec une vitesse de quatorze nœuds.
nondirect	 Léon prit tranquillement le petit anneau d'or et s'apprêta à le passer au doigt de Clémentine, mais il s'aperçut que la main de sa fiancée était sèche ; les ongles seuls avaient conservé leur fraîcheur naturelle.
nondirect	 Il eut peur et s'enfuit à travers l'église, qu'il trouva pleine de colonels de tout âge et toute arme.
nondirect	 La foule était si compacte qu'il lui fallut des efforts inouïs pour la percer.
nondirect	 Il s'échappe enfin, mais il entend derrière lui le pas précipité d'un homme qui veut l'atteindre.
nondirect	 Il redouble de vitesse, il se jette à quatre pattes, il galope, il hennit, les arbres de la route semblent fuir derrière lui, il ne touche plus le sol.
nondirect	 Mais l'ennemi s'approche aussi rapide que le vent ; on entend le bruit de ses pas ; ses éperons résonnent ; il a rejoint Léon, il le saisit par la crinière et s'élance d'un bond sur sa croupe en labourant ses flancs de l'éperon.
nondirect	 Léon se cabre ; le cavalier se penche à son oreille et lui dit en le caressant de la cravache : 
special	« Je ne suis pas lourd à porter ; trente livres de colonel ! »
nondirect	Le malheureux fiancé de Mlle Clémentine fait un effort violent, il se jette de côté ; le colonel tombe et tire l'épée.
nondirect	 Léon n'hésite pas ; il se met en garde, il se bat, il sent presque aussitôt l'épée du colonel entrer dans son cœur jusqu'à la garde.
