nondirect	 Il aurait voulu avoir raison de cette obstination étrange et deviner le secret qu'il cachait... ¶ Mais Roger resta intraitable, malgré les supplications de Lucien, ses protestations d'amitié, les assurances qu'il lui donnait, par serment, que personne autre que lui ne connaîtrait ce secret.
nondirect	 ¶ Enfin, Noirville cessa toute insistance, un peu humilié et attristé par ce qu'il appelait le manque de confiance de Laroque.
nondirect	 Mais sa foi dans son ami n'en était pas diminuée, et c'était toujours avec la même conviction qu'il le proclamait innocent.
nondirect	 ¶ Le jour des assises arriva.
nondirect	 ¶ Lucien ne s'était pas trompé quand il avait prévu que tout Paris se transporterait ce jour-là à Versailles pour l'entendre plaider.
nondirect	 ¶ Les journaux, qui suivaient avec passion toutes les phases de cette affaire, avaient raconté l'amitié qui liait l'accusé à son avocat.
nondirect	 ¶ Des reporters étaient venus chez Noirville, et celui-ci, qui tenait à intéresser le public à son client et même à exciter, s'il était possible, en sa faveur, un mouvement de l'opinion, leur avait dit sur Roger ce qu'il savait.
nondirect	 ¶ L'avocat était entré lentement, soutenu par un de ses confrères.
nondirect	 ¶ La toque et la robe noire faisaient paraître encore plus pâle la pâleur distinguée de son visage amaigri, un peu long et souffreteux ; ses yeux rayonnaient d'intelligence.
nondirect	 Il gagna son banc, posa près de lui ses béquilles et, se retournant, promena sur le public son calme et limpide regard d'honnête homme.
nondirect	 ¶ À toutes les figures de connaissance, il faisait un petit signe de tête.
nondirect	 ¶ Lorsque Roger Laroque fut introduit, Lucien lui tendit vivement les deux mains, se servit de ce point d'appui pour se mettre debout, et devant tout le monde embrassa l'accusé sur les deux joues.
nondirect	 ¶ Cet acte si simple d'amitié fraternelle, ainsi accompli bravement comme une protestation, était allé droit au cœur de tous.
directspeech	 ¶ -- Si je n'ai pas d'autres moyens de le défendre, je l'embrasserai en jurant qu'il est innocent !
nondirect	 ¶ Après l'acte d'accusation, les témoins furent entendus.
nondirect	 ¶ Roger Laroque, tranquille, presque indifférent, écouta les dépositions, -- et, à chaque regard de commisération qui tombait sur lui, répondait par un sourire.
nondirect	 ¶ Mais il perdit soudain ce calme affecté quand le président ordonna d'introduire « Suzanne Laroque, fille de l'inculpé ».
nondirect	 ¶ Il se dressa, comme détendu par un ressort, encore grandi pour ainsi dire ; il porta les deux poings sur ses tempes, et tout le monde vit qu'un tremblement horrible le secouait des pieds à la tête... puis il se courba, comme sous le fardeau trop lourd de son malheur, et se rassit sur son banc, la tête basse.
nondirect	 ¶ Une sorte de remous, produit par une émotion violente, agita la salle.
nondirect	 Il y eut un frisson d'anxiété, d'épouvante et d'horreur.
nondirect	 ¶ Une voix dit -- une voix de femme, -- de mère, sans doute : ¶ 
directspeech	-- Non, non, on ne devrait pas... Cela ne devrait pas être !...
directspeech	...
nondirect	 ¶ Le président fronça le sourcil.
nondirect	 ¶ Une autre voix dit, une voix d'homme, irritée, pendant que les murmures s'accentuaient : ¶ 
directspeech	-- Il est possible que Laroque ait commis un crime, mais c'est un crime aussi que commet la loi en obligeant sa fille à l'accuser.
directspeech	 ¶ -- Je vais faire évacuer la salle
nondirect	, dit le président.
nondirect	 ¶ Les murmures s'apaisèrent.
nondirect	 On chuchota encore, puis le silence se fit, brusque, complet, presque solennel... ¶ Suzanne était introduite... ¶ Quand elle vit son père, elle s'arrêta, interdite, et il fallut, pour la faire avancer, qu'on l'encourageât, qu'on la portât presque.
nondirect	 ¶ Dans l'auditoire, bien des femmes avaient le cœur serré.
nondirect	 ¶ Roger avait tendu les mains, machinalement, vers la petite, mais on ne lui avait pas permis de l'embrasser.
nondirect	 ¶ Lucien était arrivé le matin à Versailles, à la première heure, et avait tenu à serrer la main de Roger : ¶ 
directspeech	-- Ainsi
directspeech	, dit-il, c'est bien entendu ? Tu ne veux rien m'avouer ?...
directspeech	 Tu ne veux rien m'avouer ?...
directspeech	...
directspeech	 ¶ -- Je ne le peux, ami.
directspeech	 ¶ -- À tout à l'heure donc. Je ferai l'impossible. Bon courage.
directspeech	 Je ferai l'impossible. Bon courage.
directspeech	 Bon courage.
nondirect	 ¶ Lucien avait déjà fait quelques pas pour se retirer.
nondirect	 Il revint.
directspeech	 ¶ -- Je dois te dire que tu verras tout à l'heure ta fille.
directspeech	 ¶ -- Ah !
nondirect	 fit le malheureux, avec un mouvement de joie.
nondirect	 ¶ Mais ce mouvement, un mot de Lucien le réprima aussitôt.
