nondirect	 ¶ III ¶ Le roulement de la voiture parut augmenter le malaise de Cara.
nondirect	 Ce fut d'une voix faible et dolente, par mots entrecoupés, que pendant le trajet elle répondit aux questions que de temps en temps, avec sollicitude, Léon lui adressait : ¶ 
directspeech	-- J'ai hâte d'être arrivée.
directspeech	 ¶ -- Voulez-vous que nous allions chez votre médecin, ou que je le prévienne de se rendre chez vous ?
directspeech	 ¶ -- Horton n'est pas chez lui le soir, et il ne se dérange jamais la nuit pour personne. D'ailleurs, c'est inutile, le calme et le repos suffiront.
directspeech	 D'ailleurs, c'est inutile, le calme et le repos suffiront.
nondirect	 ¶ Ils approchaient du boulevard Malesherbes.
directspeech	 ¶ -- L'ennui
directspeech	, dit Cara, c'est que je suis seule chez moi ; je suis installée à la campagne, à Saint-Germain, et mes domestiques sont à Saint-Germain.
directspeech	 ¶ -- Je vais vous accompagner jusque chez vous.
directspeech	 ¶ -- Oh ! non
directspeech	 non
directspeech	, s'écria-t-elle, je ne pousserai jamais l'indiscrétion jusque-là ; c'est déjà trop.
directspeech	 ¶ -- Il n'y a pas d'indiscrétion ; je vous assure que je soigne très bien les malades, c'est ma vocation.
directspeech	 ¶ -- Je n'en doute pas, car vous avez l'air bon et attentif comme une femme, mais c'est impossible.
directspeech	 ¶ -- Si cela est impossible pour vous, je n'ai qu'à obéir.
directspeech	 ¶ -- Pour moi ! Mais ce n'est pas pour moi. Qu'allez-vous penser là ? C'est pour vous. Que dirait votre amie si elle apprenait que vous avez été mon garde-malade ?
directspeech	 Mais ce n'est pas pour moi. Qu'allez-vous penser là ? C'est pour vous. Que dirait votre amie si elle apprenait que vous avez été mon garde-malade ?
directspeech	 Qu'allez-vous penser là ? C'est pour vous. Que dirait votre amie si elle apprenait que vous avez été mon garde-malade ?
directspeech	 C'est pour vous. Que dirait votre amie si elle apprenait que vous avez été mon garde-malade ?
directspeech	 Que dirait votre amie si elle apprenait que vous avez été mon garde-malade ?
directspeech	 ¶ -- Je n'ai pas d'amie qui puisse s'inquiéter de cela.
directspeech	 ¶ -- Ah ! Et Berthe ?
directspeech	 Et Berthe ?
directspeech	 ¶ -- Tout est rompu avec Berthe, il y a longtemps.
directspeech	 ¶ -- Et Raphaëlle ?
directspeech	 ¶ -- Il y a longtemps aussi que tout est fini avec Raphaëlle, si l'on peut appeler fini ce qui a à peine commencé : vous êtes mal renseignée.
nondirect	 ¶ La voiture venait de s'arrêter devant le numéro 17 ¶ bis ¶  ; Léon descendit le premier et tendit la main à Cara ; elle s'appuya contre sa poitrine pour se laisser glisser à terre, lentement.
nondirect	 ¶ Pendant qu'il sonnait, elle insista encore pour qu'il ne l'accompagnât pas plus loin, mais si faiblement qu'il ne pouvait pas décemment l'abandonner, ainsi qu'il en avait eu l'idée d'abord.
directspeech	 ¶ -- Eh bien
directspeech	, dit-elle, j'accepte votre bras pour monter l'escalier, mais vous n'entrerez pas, vous descendrez aussitôt.
nondirect	 ¶ Elle demeurait au second étage, et l'escalier, bien que doux, lui parut long à monter.
nondirect	 ¶ Elle voulut ouvrir sa porte elle-même, mais elle n'en put pas venir à bout ; il fallut que Léon lui prît la clef des mains.
directspeech	 ¶ -- Est-ce honteux
directspeech	, dit-elle, je n'y vois pas ; que les femmes sont donc faibles !
nondirect	 ¶ Comme il n'y avait pas de lumière dans l'appartement, elle prit Léon par la main pour le guider.
directspeech	 ¶ -- Allons lentement
nondirect	, dit-elle.
nondirect	 ¶ Et ils allèrent lentement, très lentement, la main dans la main au milieu de l'obscurité.
directspeech	 ¶ -- Faites attention
directspeech	, disait Cara, rapprochez-vous de moi, je vous prie.
nondirect	 ¶ Et de sa main nue, elle lui serrait la main pour lui faire éviter quelque meuble ou quelque porte sans doute qu'il ne voyait pas.
nondirect	 ¶ Ils traversèrent ainsi plusieurs pièces ; puis, tout à coup, Cara s'arrêta et l'arrêta : ¶ 
directspeech	-- Nous sommes dans ma chambre
directspeech	, dit-elle, voulez-vous rester là en attendant que j'aie allumé une bougie.
nondirect	 ¶ Elle lui lâcha la main, et il resta immobile, n'osant pas remuer, car les volets et les rideaux clos ne laissaient pas pénétrer la plus légère lueur qui pût le guider ; cela avait quelque chose d'étrange et de mystérieux ; il ne voyait rien, il n'entendait rien, mais il respirait une pénétrante odeur de violettes dont le parfum frais et doux ne pouvait provenir que de fleurs naturelles.
nondirect	 ¶ Le frottement d'une allumette se fit entendre, et presque instantanément une faible lumière lui montra qu'il était dans une vaste chambre dont les murs étaient tendus en vieilles tapisseries de Flandre ; les meubles étaient recouverts de tapisseries du même genre, et sur le parquet était étalé un vieux tapis de Caboul ; par la sévérité, le goût et même le style cela ne ressemblait en rien aux chambres des cocottes à la mode où il était jusqu'à ce jour entré.
directspeech	 ¶ -- Voulez-vous me permettre d'allumer une lampe à esprit de vin
nondirect	, dit-elle en se débarrassant de son chapeau.
directspeech	 Je voudrais me faire une infusion de tilleul, car je me sens vraiment mal à l'aise.
directspeech	 ¶ -- Mais pas du tout
directspeech	, répondit Léon, c'est moi qui vais vous faire cette infusion, puisque je suis votre garde-malade ; pas de refus, je vous prie.
directspeech	 ¶ -- Vous y mettez trop de bonne grâce pour que j'ose vous résister ; passons dans mon cabinet de toilette où nous trouverons ce qui nous sera nécessaire.
nondirect	 ¶ Ce cabinet de toilette était aussi grand que la chambre, mais meublé dans un tout autre style, plein d'élégance et de coquetterie ; ce qui attira surtout l'attention de Léon, bien plus que le satin, les brocatelles et les dentelles, ce furent les ferrures, les serrures, les bordures des glaces, et tous les objets de toilette qui étaient en argent niellé ; -- il y avait là un luxe aussi remarquable par le dédain de la valeur de la matière première que par le goût et l'art de l'ornementation ; aussi, malgré le peu d'estime que Léon professait pour le métier auquel il devait sa fortune, fut-il gagné par un sentiment d'admiration ; cela était vraiment charmant et original.
nondirect	 ¶ Pendant qu'il regardait autour de lui, Cara avait atteint une lampe, une bouilloire et un petit flacon sur le ventre duquel on lisait : « tilleul ».
directspeech	 ¶ -- Voici ce qu'il nous faut
nondirect	, dit-elle.
nondirect	 ¶ Aussitôt Léon emplit la bouilloire et alluma la lampe.
nondirect	 ¶ Quant à Cara, elle s'étendit sur un large canapé en satin gris et se cala la tête avec deux coussins : elle paraissait à bout de force, ses dents claquaient.
directspeech	 ¶ -- Puisque vous voulez bien me soigner
directspeech	, dit-elle, -- et j'avoue que j'ai grand besoin de soins, -- soyez donc assez bon pour me donner un châle, je suis glacée ; vous en trouverez un dans cette armoire.
nondirect	 ¶ Il prit ce châle dans l'armoire qu'elle lui désignait d'une main tremblante, et il l'enveloppa avec précaution en le lui passant sous les pieds.
directspeech	 ¶ -- Comme vous êtes bon !
nondirect	 dit-elle d'une voix émue.
nondirect	 ¶ L'eau ne tarda pas à bouillir ; il prépara l'infusion de tilleul et la lui donna après l'avoir sucrée.
nondirect	 ¶ Cependant elle ne se réchauffa point, et elle continua de claquer des dents, avec des frissons par tout le corps.
directspeech	 ¶ -- Laissez-moi donc vous aller chercher un médecin
nondirect	, dit-il.
directspeech	 ¶ -- Non,
directspeech	 répondit-elle, le sommeil va me calmer.
directspeech	 ¶ -- Mais vous ne pouvez pas dormir sur ce canapé, vous ne vous réchaufferez pas.
directspeech	 ¶ -- Vous croyez ?
directspeech	 ¶ -- Assurément.
directspeech	 ¶ -- Si j'osais...
nondirect	 ¶ Et elle s'arrêta.
directspeech	 ¶ -- Est-ce qu'on n'ose pas tout avec son médecin, dites donc ce que vous feriez.
directspeech	 ¶ -- Eh bien ! vous resteriez dans ce cabinet, je passerais dans ma chambre, je me coucherais et vous me donneriez une autre tasse d'infusion. Quand je serai dans mon lit, il est certain que je me réchaufferai tout de suite ; d'ailleurs, quand j'éprouve des crises de ce genre, il n'y a que le lit qui me guérit.
directspeech	 vous resteriez dans ce cabinet, je passerais dans ma chambre, je me coucherais et vous me donneriez une autre tasse d'infusion. Quand je serai dans mon lit, il est certain que je me réchaufferai tout de suite ; d'ailleurs, quand j'éprouve des crises de ce genre, il n'y a que le lit qui me guérit.
directspeech	 Quand je serai dans mon lit, il est certain que je me réchaufferai tout de suite ; d'ailleurs, quand j'éprouve des crises de ce genre, il n'y a que le lit qui me guérit.
directspeech	 ¶ -- Et vous ne le disiez pas, couchez-vous donc bien vite.
nondirect	 ¶ Elle passa dans sa chambre tandis qu'il restait dans le cabinet de toilette, préparant une nouvelle tasse d'infusion.
nondirect	 ¶ Au bout de quelques instants elle l'appela ; il entra et il la trouva dans le lit pelotonnée jusqu'au cou dans les draps ; elle continuait à trembler ; il lui présenta l'infusion ; alors elle se souleva à demi pour boire ; elle avait revêtu une chemise de nuit bordée de dentelles, et il était impossible d'avoir une attitude plus chaste et plus pudique que la sienne.
directspeech	 ¶ -- Maintenant
directspeech	, dit-elle en lui tendant la tasse, il faut vous en aller ; je ne veux pas que vous passiez la nuit ici ; vous n'aurez qu'à tirer la porte, elle se fermera seule ; merci, cher monsieur, je n'oublierai jamais vos bons soins et votre complaisance. Bonsoir et merci.
directspeech	 Bonsoir et merci.
nondirect	 ¶ Plaçant son bras sous sa tête, elle ferma les yeux pour dormir : sa pose était pleine de grâce et d'abandon ; le cou caché dans les dentelles, sa tête brune encadrée dans la blancheur de l'oreiller, la main pendante, elle était vraiment ravissante ainsi sous la faible lumière de la bougie.
nondirect	 ¶ Assis à une assez grande distance d'elle et accoudé sur une table, Léon se demandait si toutes les histoires qu'il avait entendu conter sur elle pouvaient être vraies : en tout cas, il était impossible d'être plus simple et meilleure fille... et jolie avec cela, mieux que jolie, charmante.
nondirect	 ¶ Sans doute elle voulait dormir, mais cependant elle ne s'endormit point : à chaque instant elle se tournait, se retournait et changeait de position.
directspeech	 ¶ -- Vous ne dormez pas
nondirect	, dit-il, en s'approchant du lit.
directspeech	 ¶ -- Non, je ne peux pas, quand je ferme les yeux, je vois ces deux hommes tomber là devant moi.
directspeech	 ¶ -- Voulez-vous une autre tasse de tilleul ?
directspeech	 ¶ -- Non, merci, j'ai trop chaud maintenant, la fièvre brûlante a remplacé la fièvre froide. Je crois que ce qui me serait le meilleur, ce serait de ne plus penser à ces malheureux. Voulez-vous que nous causions ?
directspeech	 Je crois que ce qui me serait le meilleur, ce serait de ne plus penser à ces malheureux. Voulez-vous que nous causions ?
directspeech	 Voulez-vous que nous causions ?
directspeech	 ¶ -- Volontiers, si cela ne vous fatigue pas.
directspeech	 ¶ -- Au contraire, cela occupera mon esprit et l'empêchera de s'égarer. Mais puisque vous voulez bien causer, vous déplairait-il de vous rapprocher, vous êtes à une telle distance que nous aurons peine à nous entendre.
directspeech	 Mais puisque vous voulez bien causer, vous déplairait-il de vous rapprocher, vous êtes à une telle distance que nous aurons peine à nous entendre.
nondirect	 ¶ Il se leva, et prenant la chaise sur laquelle il était assis, il se rapprocha du lit.
directspeech	 ¶ -- Asseyez-vous donc dans ce fauteuil
directspeech	, dit-elle, et laissez cette chaise.
nondirect	 ¶ Et de la main elle lui indiqua un fauteuil placé tout contre le lit et de telle sorte qu'une fois assis là ils se trouveraient en face l'un de l'autre.
directspeech	 ¶ -- Et maintenant,
directspeech	 dit-elle, lorsqu'il fut installé, une question, je vous prie. Comment vous nommez-vous ?
directspeech	 Comment vous nommez-vous ?
directspeech	 ¶ -- Mais...
directspeech	 ¶ -- Oh ! je ne vous demande pas votre grand nom, mais votre petit : au point où nous en sommes de notre connaissance, comment voulez-vous que je vous dise, monsieur Haupois-Daguillon ?
directspeech	 je ne vous demande pas votre grand nom, mais votre petit : au point où nous en sommes de notre connaissance, comment voulez-vous que je vous dise, monsieur Haupois-Daguillon ?
directspeech	 ¶ -- Léon.
directspeech	 ¶ -- Et moi Hortense, car vous pensez bien que ce nom de Cara qu'on me donne dans le monde n'est pas le mien. Maintenant nous serons plus à notre aise. Voulez-vous être Léon pour moi et voulez-vous que je sois Hortense pour vous ?
directspeech	 Maintenant nous serons plus à notre aise. Voulez-vous être Léon pour moi et voulez-vous que je sois Hortense pour vous ?
directspeech	 Voulez-vous être Léon pour moi et voulez-vous que je sois Hortense pour vous ?
directspeech	 ¶ -- Cela est convenu.
directspeech	 ¶ -- Eh bien, mon cher Léon, j'ai une demande à vous adresser, c'est celle qui commence la plupart des contes des ¶ Mille et une Nuits ¶  : « Vous contez si bien, contez-moi donc une histoire. »
directspeech	 ¶ -- C'est que justement je ne sais pas du tout conter.
directspeech	 ¶ -- Ah ! quel malheur ! en faisant un effort.
directspeech	 quel malheur ! en faisant un effort.
directspeech	 en faisant un effort.
directspeech	 ¶ -- Même en faisant de grands efforts ; je ne sais pas d'histoires.
directspeech	 ¶ -- Je vous assure pourtant que, puisque vous voulez bien me soigner, ce serait, j'en suis sûre, un merveilleux remède : je ne verrais plus ces malheureux. Mais enfin, si cela est impossible, je ne veux pas vous imposer une tâche ennuyeuse pour vous ; ce serait vous payer d'ingratitude. Seulement, comme je tiens à l'histoire, voulez-vous que je vous en conte une, moi.
directspeech	 Mais enfin, si cela est impossible, je ne veux pas vous imposer une tâche ennuyeuse pour vous ; ce serait vous payer d'ingratitude. Seulement, comme je tiens à l'histoire, voulez-vous que je vous en conte une, moi.
directspeech	 Seulement, comme je tiens à l'histoire, voulez-vous que je vous en conte une, moi.
directspeech	 ¶ -- Vous allez vous fatiguer.
directspeech	 ¶ -- Au contraire, je vais me guérir, mais il est bien entendu que si je vous endors vous m'arrêterez.
directspeech	 ¶ -- C'est entendu.
directspeech	 ¶ -- Mon récit aura pour titre, si vous le voulez bien : ¶ Histoire d'une pauvre fille de la vallée de Montmorency ¶  ; c'est un conte vrai, très vrai, trop vrai, car je n'ai pas d'imagination.
nondirect	 ¶ XIV ¶ Il semblait raisonnable et logique de croire que le premier effet de la nomination du conseil judiciaire serait, ainsi que l'avait dit Favas, d'amener une rupture immédiate entre Léon et Cara : une femme comme Cara ne garde pas un amant qui n'a que de l'amour ; ce mot de l'avocat avait été répété par M. Haupois-Daguillon et il était devenu celui de la famille entière.
nondirect	 Le baron Valentin lui-même, que M. et madame Haupois-Daguillon écoutaient comme un oracle lorsqu'il parlait des usages et des mœurs du monde et du demi-monde, déclarait qu'il était impossible que la liaison de son beau-frère avec « cette fille » se prolongeât longtemps : ¶ 
directspeech	-- Vous ne savez pas
