nondirect	 ¶ II ¶ Dans lequel on photographie physiquement et moralement le capitaine Servadac et son ordonnance Ben-Zouf ¶ Cette année-là et à cette date, on pouvait lire sur ses états de service, au ministère de la Guerre : ¶ « Servadac (Hector), né le 19 juillet 18.
nondirect	.
nondirect	, à Saint-Trélody, canton et arrondissement de Lespare, département de la Gironde. ¶ «
nondirect	 Fortune : Douze cents francs de rente. ¶ «
nondirect	 Durée des services : 14 ans 3 mois 5 jours. ¶ «
nondirect	 Détail des services et des campagnes : École de Saint-Cyr : 2 ans.
nondirect	 École d’application : 2 ans.
nondirect	 Au 87e de ligne : 2 ans.
nondirect	 Au 3e chasseurs : 2 ans.
nondirect	 Algérie : 7 ans.
nondirect	 Campagne du Soudan.
nondirect	 Campagne du Japon. ¶ «
nondirect	 Position : Capitaine d’état-major à Mostaganem. ¶ «
nondirect	 Décorations : Chevalier de la Légion d’honneur du 13 mars 18.
nondirect	. »
nondirect	 ¶ Hector Servadac avait trente ans.
nondirect	 Orphelin, sans famille, presque sans fortune, ambitieux de gloire sinon d’argent, quelque peu cerveau brûlé, plein de cet esprit naturel toujours prêt à l’attaque comme à la riposte, cœur généreux, courage à toute épreuve, visiblement le protégé du Dieu des batailles, auquel il n’épargnait pas les transes, pas hâbleur pour un enfant de l’Entre-deux-Mers qu’avait allaité pendant vingt mois une vigoureuse vigneronne du Médoc, véritable descendant de ces héros qui fleurirent aux époques de prouesses guerrières, tel était, au moral, le capitaine Servadac, l’un de ces aimables garçons que la nature semble prédestiner aux choses extraordinaires, et qui ont eu pour marraines à leur berceau la fée des aventures et la fée des bonnes chances.
nondirect	 ¶ Au physique, Hector Servadac était un charmant officier : cinq pieds six pouces, élancé, gracieux, chevelure noire à frisons naturels, jolies mains, jolis pieds, moustache galamment troussée, yeux bleus avec un regard franc, en un mot fait pour plaire, et, on peut le dire, plaisant sans avoir trop l’air de s’en douter.
nondirect	 ¶ Il faut convenir que le capitaine Servadac – il l’avouait volontiers – n’était pas plus savant qu’il ne fallait. 
directspeech	« Nous ne sabotons pas, nous autres »
directspeech	 Nous ne sabotons pas, nous autres »
nondirect	, disent les officiers d’artillerie, entendant par là qu’ils ne boudent jamais à la besogne.
nondirect	 Hector Servadac, lui, « sabotait » volontiers, étant aussi naturellement flâneur que détestable poète ; mais, avec sa facilité à tout apprendre, à tout s’assimiler, il avait pu sortir de l’école dans un bon rang et entrer dans l’état-major.
nondirect	 Il dessinait bien, d’ailleurs ; il montait admirablement à cheval, et l’indomptable sauteur du manège de Saint-Cyr, le successeur du fameux ¶ Oncle Tom ¶ , avait trouvé en lui son maître.
nondirect	 Ses états de service mentionnaient qu’il avait été plusieurs fois porté à l’ordre du jour, et ce n’était que justice.
nondirect	 ¶ On citait de lui ce trait : ¶ Un jour, il conduisait dans la tranchée une compagnie de chasseurs à pied.
nondirect	 À un certain endroit, la crête de l’épaulement, criblée d’obus, avait cédé et n’offrait plus une hauteur suffisante pour couvrir les soldats contre la mitraille qui sifflait drue.
nondirect	 Ceux-ci hésitèrent.
nondirect	 Le capitaine Servadac monta alors sur l’épaulement ; puis, se couchant en travers de la brèche, que son corps bouchait tout entière : ¶ 
directspeech	« Passez maintenant »
nondirect	, dit-il.
nondirect	 ¶ Et la compagnie passa au milieu d’une grêle de balles, dont pas une n’atteignit l’officier d’état-major.
nondirect	 ¶ Depuis sa sortie de l’École d’application, à l’exception de deux campagnes qu’il fit (Soudan et Japon), Hector Servadac fut toujours détaché en Algérie.
nondirect	 À cette époque, il remplissait les fonctions d’officier d’état-major à la subdivision de Mostaganem.
nondirect	 Spécialement chargé de travaux topographiques sur cette portion du littoral comprise entre Tenez et l’embouchure du Chéliff, il habitait un gourbi qui l’abritait tant bien que mal.
nondirect	 Mais il n’était pas homme à s’inquiéter de si peu.
nondirect	 Il aimait à vivre en plein air, avec toute la somme de liberté qu’un officier peut avoir.
nondirect	 Tantôt arpentant à pied les sables de la grève, tantôt parcourant à cheval les crêtes des falaises, il ne hâtait pas outre mesure le travail dont il était chargé.
nondirect	 ¶ Cette vie, à demi indépendante, lui allait.
nondirect	 D’ailleurs, ses occupations ne l’absorbaient pas au point qu’il lui fût interdit de prendre le chemin de fer deux ou trois fois par semaine, et de figurer, soit aux réceptions du général à Oran, soit aux fêtes du gouverneur à Alger.
nondirect	 ¶ Ce fut même dans une de ces occasions que lui apparut Mme de L..
nondirect	.
nondirect	, à laquelle était destiné le fameux rondeau dont les quatre premiers vers venaient seulement d’éclore.
nondirect	 C’était la veuve d’un colonel, jeune femme, très belle, très réservée, un peu hautaine même, ne remarquant pas ou ne voulant pas remarquer les hommages dont elle était l’objet.
nondirect	 Aussi le capitaine Servadac n’avait-il pas encore osé se déclarer.
nondirect	 Il se connaissait des rivaux, et entre autres, on vient de le voir, le comte Timascheff.
nondirect	 C’était même cette rivalité qui allait mettre les deux adversaires les armes à la main, et cela, sans que la jeune veuve s’en doutât en aucune façon.
nondirect	 D’ailleurs, on le sait, son nom, respecté de tous, n’avait pas été prononcé.
nondirect	 ¶ Avec le capitaine Hector Servadac demeurait au gourbi son ordonnance Ben-Zouf.
nondirect	 ¶ Ce Ben-Zouf était dévoué corps et âme à l’officier qu’il avait l’honneur de « brosser ».
nondirect	 Entre les fonctions d’aide de camp du gouverneur général de l’Algérie et celles d’ordonnance du capitaine Servadac, Ben-Zouf n’eût pas hésité, même un instant.
nondirect	 Mais, s’il n’avait aucune ambition personnelle en ce qui le concernait, c’était autre chose à l’endroit de son officier, et, chaque matin, il regardait si, pendant la nuit, il n’avait pas poussé quelques graines d’épinard sur l’épaule gauche de l’uniforme du capitaine d’état-major.
nondirect	 ¶ Ce nom de Ben-Zouf pourrait donner à croire que le brave soldat était indigène de l’Algérie.
nondirect	 Pas le moins du monde.
nondirect	 Ce nom n’était qu’un surnom.
nondirect	 Maintenant pourquoi, ce brosseur, le nommait-on Zouf, puisqu’il s’appelait Laurent ?
nondirect	 pourquoi Ben, puisqu’il était de Paris et même de Montmartre ?
nondirect	 c’est une de ces anomalies que les plus savants étymologistes eux-mêmes n’arriveraient pas à expliquer.
nondirect	 ¶ Or, non seulement Ben-Zouf était de Montmartre, mais il était originaire de la célèbre butte de ce nom, ayant vu le jour entre la tour Solférino et le moulin de la Galette.
nondirect	 Or, lorsqu’on a eu le bonheur de naître dans ces conditions exceptionnelles, il est bien naturel qu’on éprouve pour sa butte natale une admiration sans réserve et qu’on ne voie rien de plus magnifique au monde.
nondirect	 Aussi, aux yeux du brosseur, Montmartre était-elle la seule montagne sérieuse qu’il y eût dans l’univers, et, le quartier de ce nom, le regardait-il comme un composé de toutes les merveilles du globe.
nondirect	 Ben-Zouf avait voyagé.
nondirect	 À l’entendre, il n’avait jamais vu, en n’importe quel pays, que des Montmartres, plus grands peut-être, mais à coup sûr moins pittoresques.
nondirect	 Montmartre, en effet, n’a-t-il pas une église qui vaut la cathédrale de Burgos, des carrières qui ne le cèdent point à celles de Pentélique, un bassin dont la Méditerranée serait jalouse, un moulin qui ne se contente pas de produire une vulgaire farine, mais des galettes renommées, une tour Solférino qui se tient plus droite que la tour de Pise, un reste de ces forêts qui étaient parfaitement vierges avant l’invasion des Celtes, et enfin une montagne, une véritable montagne, à laquelle des envieux seuls osaient donner l’humiliante qualification de « butte » ?
nondirect	 On eût haché Ben-Zouf en morceaux plutôt que de lui faire avouer que cette montagne ne mesurait pas cinq mille mètres de hauteur !
nondirect	 ¶ Où rencontrerait-on donc, dans le monde entier, tant de merveilles réunies sur un seul point ? ¶ 
directspeech	« Nulle part ! »
directspeech	 Nulle part ! »
nondirect	 répondait Ben-Zouf à quiconque s’avisait de trouver son opinion légèrement exagérée.
nondirect	 ¶ Innocente manie, après tout !
nondirect	 Quoi qu’il en soit, Ben-Zouf n’avait qu’une seule aspiration, revenir à Montmartre, sur la butte, et finir ses jours là où ils avaient commencé, – avec son capitaine, cela va sans dire.
nondirect	 Aussi Hector Servadac avait-il les oreilles sans cesse rebattues des beautés sans pareilles accumulées dans le XVIIIe arrondissement de Paris, et commençait-il à le prendre en horreur.
nondirect	 ¶ Cependant, Ben-Zouf ne désespérait pas de convertir son capitaine, – bien décidé, d’ailleurs, à ne le jamais quitter.
nondirect	 Son temps était fini.
nondirect	 Il avait même fait deux congés et allait abandonner le service à l’âge de vingt-huit ans, lui simple chasseur à cheval de première classe au 8e régiment, quand il fut élevé à la position d’ordonnance d’Hector Servadac.
nondirect	 Il fit campagne avec son officier.
nondirect	 Il se battit à ses côtés en plusieurs circonstances, et si courageusement même qu’il fut porté pour la croix ; mais il la refusa, afin de rester l’ordonnance de son capitaine.
nondirect	 Si Hector Servadac sauva la vie à Ben-Zouf au Japon, Ben-Zouf lui rendit la pareille pendant la campagne du Soudan.
nondirect	 Ce sont là de ces choses qui ne s’oublient jamais.
nondirect	 ¶ Bref, voilà pourquoi Ben-Zouf mettait au service du capitaine d’état-major deux bras « trempés de tout leur dur », comme on dit en langue métallurgique, une santé de fer, forgée sous tous les climats, une vigueur physique qui lui eût donné droit à s’appeler le « rempart de Montmartre », et enfin, avec un cœur à tout oser, un dévouement à tout faire.
nondirect	 ¶ Il faut ajouter que si Ben-Zouf n’était pas « poète », comme son capitaine, il pouvait du moins passer pour une encyclopédie vivante, un ana inépuisable de toutes les calembredaines et coq-à-l’âne du troupier.
nondirect	 Sur ce chapitre-là, il en eût remontré à quiconque, et son imperturbable mémoire lui fournissait des flons-flons à la douzaine.
nondirect	 ¶ Le capitaine Servadac savait ce que valait l’homme.
nondirect	 Il l’appréciait, il lui passait bien des manies que l’inaltérable bonne humeur de l’ordonnance rendait d’ailleurs supportables, et, à l’occasion, il savait lui dire de ces choses qui cimentent un serviteur à son maître.
nondirect	 ¶ Une fois, entre autres, que Ben-Zouf, ayant enfourché son dada, caracolait « moralement » dans le XVIIIe arrondissement : ¶ 
directspeech	« Ben-Zouf,
directspeech	 lui dit le capitaine, sais-tu bien, après tout, que si la butte Montmartre avait seulement quatre mille sept cent cinq mètres de plus, elle serait aussi haute que le mont Blanc ? »
nondirect	 ¶ À cette observation, les yeux de Ben-Zouf avaient lancé deux éclairs, et, depuis ce jour, sa butte et son capitaine s’étaient indistinctement confondus dans son cœur.
nondirect	 ¶ VIII ¶ Dans lequel le professeur et ses élèves jonglent avec les sextillions, les quintillions et autres multiples des milliards ¶ Un quart d’heure plus tard, les visiteurs de la ¶ Hansa ¶ étaient réunis dans la salle commune, et les dernières paroles prononcées par le professeur allaient avoir leur explication.
nondirect	 ¶ Sur l’ordre du professeur, Ben-Zouf avait enlevé divers objets déposés sur la table, et fait place nette.
nondirect	 Les pièces d’argent, empruntées au juif Hakhabut, furent déposées sur cette table, suivant leur valeur, deux piles de vingt pièces de cinq francs, une pile de dix pièces de deux francs, et une pile de vingt pièces de cinquante centimes. ¶ 
directspeech	« Messieurs,
directspeech	 Messieurs,
directspeech	 dit Palmyrin Rosette, très satisfait de lui-même, puisque vous n’avez pas eu la prévoyance, au moment du choc, de sauver un mètre et un poids d’un kilogramme de l’ancien matériel terrestre, j’ai dû songer au moyen de remplacer ces deux objets qui me sont indispensables pour calculer l’attraction, la masse et la densité de ma comète. »
nondirect	 ¶ Cette phrase de début était un peu longue, et telle que la fait tout orateur sûr de lui et de l’effet qu’il va produire sur ses auditeurs.
nondirect	 Ni le capitaine Servadac, ni le comte Timascheff, ni le lieutenant Procope ne relevèrent le singulier reproche que leur adressait Palmyrin Rosette.
nondirect	 Ils étaient faits à ses manières. ¶ 
directspeech	« Messieurs,
directspeech	 Messieurs,
directspeech	 reprit le professeur, je me suis assuré tout d’abord que ces diverses pièces étaient presque neuves et n’avaient été ni usées ni rognées par ce juif. Elles sont donc dans les conditions voulues pour assurer à mon opération toute l’exactitude désirable. Et, d’abord, je vais m’en servir pour obtenir très exactement la longueur du mètre terrestre. »
directspeech	 Elles sont donc dans les conditions voulues pour assurer à mon opération toute l’exactitude désirable. Et, d’abord, je vais m’en servir pour obtenir très exactement la longueur du mètre terrestre. »
directspeech	 Et, d’abord, je vais m’en servir pour obtenir très exactement la longueur du mètre terrestre. »
nondirect	 ¶ Hector Servadac et ses compagnons avaient compris la pensée du professeur avant même qu’il eût achevé de l’exprimer.
nondirect	 Quant à Ben-Zouf, il regardait Palmyrin Rosette comme il eût regardé un prestidigitateur, s’apprêtant à faire des tours dans quelque échoppe de Montmartre.
nondirect	 ¶ Voici sur quoi le professeur basait sa première opération, dont l’idée lui était venue soudain, lorsqu’il entendit les pièces de monnaie résonner dans le tiroir d’Isac Hakhabut.
nondirect	 ¶ On sait que les pièces françaises sont décimales et forment toute la monnaie décimale qui peut exister entre un centime et cent francs, soit : 1° un, deux, cinq, dix centimes, en cuivre ; 2° vingt centimes, cinquante centimes, un franc, deux francs, cinq francs, en argent ; 3° cinq, dix, vingt, cinquante et cent francs, en or.
nondirect	 ¶ Donc, au-dessus du franc existent tous les multiples décimaux du franc ; au-dessous, toutes les coupures décimales du franc.
nondirect	 Le franc est l’étalon.
nondirect	 ¶ Or – et c’est sur ce point que le professeur Palmyrin Rosette insista tout d’abord –, ces diverses pièces de monnaie sont exactement calibrées, et leur diamètre, rigoureusement déterminé par la loi, l’est aussi dans la fabrication.
nondirect	 Ainsi, pour ne parler que des pièces de cinq francs, de deux francs et de cinquante centimes en argent, les premières ont un diamètre de trente-sept millimètres, les secondes un diamètre de vingt-sept millimètres, et les troisièmes un diamètre de dix-huit millimètres.
nondirect	 N’était-il donc pas possible, en juxtaposant un certain nombre de ces pièces, de valeur différente, d’obtenir une longueur rigoureusement exacte, concordant avec les mille millimètres que contient le mètre terrestre ?
nondirect	 ¶ Cela se pouvait, et le professeur le savait, et c’est ce qui lui avait fait choisir dix pièces de cinq francs sur les vingt qu’il avait apportées, dix pièces de deux francs et vingt pièces de cinquante centimes.
nondirect	 ¶ En effet, ayant établi rapidement le calcul suivant sur un bout de papier, il le présenta à ses auditeurs : ¶ 10 pièces de 5 francsà 0m,037 = 0m,370 ¶ 10 – 2 – à 0m,027 = 0m,270 ¶ 20 – 50 cent à 0m,018 = 0m,360 ¶ TOTAL ......
nondirect	 1m,000 ¶ 
directspeech	« Très bien, cher professeur
nondirect	, dit Hector Servadac.
directspeech	 Il ne nous reste plus maintenant qu’à juxtaposer ces quarante pièces de manière que la même ligne droite passe par leurs centres, et nous aurons exactement la longueur du mètre terrestre.
directspeech	 ¶ – Nom d’un Kabyle !
directspeech	 s’écria Ben-Zouf, c’est tout de même beau d’être savant !
directspeech	 ¶ – Il appelle cela être savant ! » 
directspeech	 
nondirect	répliqua Palmyrin Rosette, en haussant les épaules.
nondirect	 ¶ Les dix pièces de cinq francs furent étalées à plat sur la table et placées les unes près des autres, de manière que leurs centres fussent reliés par la même ligne droite, puis les dix pièces de deux francs, puis les vingt pièces de cinquante centimes.
nondirect	 Une marque indiqua sur la table les deux extrémités de la ligne ainsi formée. ¶ 
directspeech	« Messieurs, 
directspeech	 Messieurs, 
directspeech	dit alors le professeur, voici la longueur exacte du mètre terrestre. »
nondirect	 ¶ L’opération venait d’être faite avec une extrême précision.
nondirect	 Ce mètre, au moyen d’un compas, fut divisé en dix parties égales, ce qui donna des décimètres.
nondirect	 Une tringle ayant été coupée à cette longueur, on la remit au mécanicien de la ¶ Dobryna ¶ .
nondirect	 ¶ Celui-ci, homme très adroit, s’étant procuré un bloc de cette matière inconnue dont se composait le massif volcanique, n’eut plus qu’à le tailler, en donnant un décimètre carré à chacune de ses six faces, pour obtenir un cube parfait.
nondirect	 ¶ C’est ce qu’avait demandé Palmyrin Rosette.
nondirect	 ¶ Le mètre était obtenu.
nondirect	 Restait donc à obtenir exactement un poids d’un kilogramme.
nondirect	 ¶ Cela était encore plus facile.
nondirect	 ¶ En effet, les pièces françaises ont non seulement un calibre rigoureusement déterminé, mais un poids rigoureusement calculé.
nondirect	 ¶ Et, pour ne parler que de la pièce de cinq francs, elle pèse exactement vingt-cinq grammes, soit le poids de cinq pièces d’un franc, qui pèsent chacune cinq grammes(1) ¶ Poids des diverses monnaies françaises : ¶ Or ¶  : 100 F pèsent 32,25 g; 50 F pèsent 16,12 g; 20 F pèsent 6,45 g; 10 F pèsent 3,22 g; 5 F pèsent 1,61 g. ¶ Argent ¶  : 5 F pèsent 25 g; 2 F pèsent 10 g; 1 F pèse 5 g; 0,50 F pèsent 2,5 g. ¶ Cuivre ¶  : 0,10 F pèsent 10 g; 0,05 F pèsent 5 g; 0,02 F pèsent 2 g; 0,01 F pèse 1 g. ¶ .
nondirect	 ¶ Il suffisait donc de grouper quarante pièces de cinq francs en argent pour avoir un poids d’un kilogramme.
nondirect	 ¶ C’est ce que le capitaine Servadac et ses compagnons avaient tout d’abord compris. ¶ 
directspeech	« Allons, allons,
directspeech	 Allons, allons,
directspeech	 dit Ben-Zouf, je vois bien que, pour tout cela, il ne suffit pas d’être savant, il faut encore...
directspeech	 ¶ – Et quoi ?
nondirect	 demanda Hector Servadac.
directspeech	 ¶ – Il faut encore être riche ! »
nondirect	 ¶ Et tous de rire à l’observation du brave Ben-Zouf.
nondirect	 ¶ Enfin, quelques heures plus tard, le décimètre cube de pierre était taillé avec une précision très suffisante, et le mécanicien le mettait entre les mains du professeur.
nondirect	 ¶ Palmyrin Rosette, possédant un poids d’un kilogramme, un bloc d’un décimètre cube, et enfin un peson pour les peser successivement, était à même de calculer l’attraction, la masse et la densité de sa comète. ¶ 
directspeech	« Messieurs,
directspeech	 Messieurs,
directspeech	 dit-il, au cas où vous ne le sauriez pas – ou tout au moins où vous ne le sauriez plus –, je dois vous rappeler la célèbre loi de Newton, d’après laquelle l’attraction est en raison directe des masses et en raison inverse du carré des distances. Je vous prie de ne plus oublier ce principe. »
directspeech	 Je vous prie de ne plus oublier ce principe. »
nondirect	 ¶ Comme il professait, le professeur !
nondirect	 Mais aussi, à quels élèves disciplinés il avait affaire ! ¶ 
directspeech	« Voici
directspeech	 Voici
directspeech	, reprit-il, un groupe de quarante pièces de cinq francs, réunies dans ce sac. Ce groupe pèserait exactement un kilogramme sur la terre. Donc, si, étant sur la terre, je le suspendais au crochet de ce peson, l’aiguille marquerait un kilogramme. Est-ce clair ? »
directspeech	 Ce groupe pèserait exactement un kilogramme sur la terre. Donc, si, étant sur la terre, je le suspendais au crochet de ce peson, l’aiguille marquerait un kilogramme. Est-ce clair ? »
directspeech	 Donc, si, étant sur la terre, je le suspendais au crochet de ce peson, l’aiguille marquerait un kilogramme. Est-ce clair ? »
directspeech	 Est-ce clair ? »
nondirect	 ¶ En parlant ainsi, Palmyrin Rosette ne cessait de regarder fixement Ben-Zouf.
nondirect	 En cela, il imitait Arago, lequel, pendant ses démonstrations, regardait toujours celui de ses auditeurs qui lui paraissait être le moins intelligent ; et lorsque cet auditeur lui semblait avoir compris, il était assuré de la clarté de sa démonstration(1) ¶ De là cette aventure plaisamment racontée par l’illustre astronome.
nondirect	 Un jour, dans un salon où il venait de raconter ce fait, un jeune homme entra, qu’il ne connaissait pas et dont il eut à subir les saluts les plus empressés. ¶ 
directspeech	« À qui ai-je l’honneur de parler?
directspeech	 À qui ai-je l’honneur de parler?
nondirect	 lui demanda-t-il.
directspeech	 ¶ – Oh! monsieur Arago, vous devez bien me connaître, car j’assiste assidûment à vos cours et vous ne cessez de me regarder pendant tout le temps de la leçon! »
directspeech	 monsieur Arago, vous devez bien me connaître, car j’assiste assidûment à vos cours et vous ne cessez de me regarder pendant tout le temps de la leçon! »
nondirect	 ¶ .
nondirect	 ¶ Ici, l’ordonnance du capitaine Servadac n’était pas inintelligent, tant s’en fallait, mais il était ignorant, et cela revenait au même.
nondirect	 ¶ Or, Ben-Zouf ayant paru convaincu, le professeur continua sa démonstration en ces termes : ¶ 
directspeech	« Eh bien, messieurs, ce groupe de quarante pièces, je vais le suspendre au crochet du peson, et, comme j’opère sur Gallia, nous allons savoir ce qu’il pèse sur Gallia. »
directspeech	 ¶ Le groupe fut attaché au crochet, l’aiguille du peson oscilla, s’arrêta et marqua sur le cercle gradué cent trente-trois grammes. ¶ « Donc,
directspeech	 Donc,
directspeech	 reprit Palmyrin Rosette, ce qui pèse un kilogramme sur la terre ne pèse que cent trente-trois grammes sur Gallia, c’est-à-dire sept fois moins environ. Est-ce clair ? »
directspeech	 Est-ce clair ? »
directspeech	 ¶ Ben-Zouf ayant fait un signe d’assentiment, le professeur reprit gravement sa démonstration. ¶ « Et maintenant, vous comprenez que les résultats que je viens d’obtenir avec un peson auraient été nuls avec des balances ordinaires. En effet, les deux plateaux dans lesquels j’aurais mis, d’une part le groupe, de l’autre le poids d’un kilogramme, seraient restés en équilibre, puisque tous deux auraient été diminués d’une quantité précisément égale. Est-ce compris ?
directspeech	 Et maintenant, vous comprenez que les résultats que je viens d’obtenir avec un peson auraient été nuls avec des balances ordinaires. En effet, les deux plateaux dans lesquels j’aurais mis, d’une part le groupe, de l’autre le poids d’un kilogramme, seraient restés en équilibre, puisque tous deux auraient été diminués d’une quantité précisément égale. Est-ce compris ?
directspeech	 En effet, les deux plateaux dans lesquels j’aurais mis, d’une part le groupe, de l’autre le poids d’un kilogramme, seraient restés en équilibre, puisque tous deux auraient été diminués d’une quantité précisément égale. Est-ce compris ?
directspeech	 Est-ce compris ?
directspeech	 ¶ – Même par moi
nondirect	, répondit Ben-Zouf.
directspeech	 ¶ – Si donc,
directspeech	 reprit le professeur, la pesanteur est sept fois moindre ici que sur le globe terrestre, on doit en conclure que l’intensité de la pesanteur sur Gallia n’est que le septième de ce qu’elle est à la surface de la terre.
directspeech	 ¶ – Parfait ! 
directspeech	 
directspeech	répondit le capitaine Servadac, et nous voilà maintenant fixés sur ce point. Donc, cher professeur, passons à la masse.
directspeech	 Donc, cher professeur, passons à la masse.
directspeech	 ¶ – Non, à la densité d’abord
nondirect	, répondit Palmyrin Rosette.
directspeech	 ¶ – En effet,
directspeech	 dit le lieutenant Procope, connaissant déjà le volume de Gallia, lorsque nous en connaîtrons la densité, la masse se déduira tout naturellement. »
nondirect	 ¶ Le raisonnement du lieutenant était juste, et il n’y avait plus qu’à procéder au calcul de la densité de Gallia.
nondirect	 ¶ C’est ce que fit le professeur.
nondirect	 Il prit le bloc taillé dans le massif du volcan, bloc qui mesurait exactement un décimètre cube. ¶ 
directspeech	« Messieurs,
directspeech	 Messieurs,
