nondirect	 ¶ IX -- M. Antoine ¶ Cette fois le déjeuner fut un peu plus confortable que de coutume à Châteaubrun.
nondirect	 Janille avait eu le temps de faire quelques préparatifs.
nondirect	 Elle s'était procuré du laitage, du miel, des œufs, et elle avait bravement sacrifié deux poulets qui chantaient encore lorsque Émile avait paru sur le sentier, mais qui, mis tout chauds sur le gril, furent assez tendres.
nondirect	 ¶ Le jeune homme avait gagné de l'appétit dans le verger, et il trouva ce repas excellent.
nondirect	 Les éloges qu'il y donna flattèrent beaucoup Janille, qui s'assit comme de coutume en face de son maître et fit les honneurs de la table avec une certaine distinction.
nondirect	 ¶ Elle fut surtout fort touchée de l'approbation que son hôte donna à des confitures de mûres sauvages confectionnées par elle. ¶ 
directspeech	« Petite mère,
directspeech	 Petite mère,
directspeech	 lui dit Gilberte, il faudra envoyer un échantillon de ton savoir-faire et ta recette à madame Cardonnet, pour qu'elle nous accorde en échange du plant de fraises ananas.
directspeech	 ¶ -- Ça ne vaut pas le diable, vos grosses fraises de jardin
directspeech	, répondit Janille ; ça ne sent que l'eau. J'aime bien mieux nos petites fraises de montagne, si rouges et si parfumées. Cela ne m'empêchera pas de donner à M. Émile un grand pot de mes confitures pour ¶ sa maman ¶ , si elle veut bien les accepter.
directspeech	 J'aime bien mieux nos petites fraises de montagne, si rouges et si parfumées. Cela ne m'empêchera pas de donner à M. Émile un grand pot de mes confitures pour ¶ sa maman ¶ , si elle veut bien les accepter.
directspeech	 Cela ne m'empêchera pas de donner à M. Émile un grand pot de mes confitures pour ¶ sa maman ¶ , si elle veut bien les accepter.
directspeech	 ¶ -- Ma mère ne voudrait pas vous en priver, ma chère demoiselle Janille,
nondirect	 répondit Émile, touché surtout de la naïve générosité de Gilberte, et comparant dans son cœur les bonnes intentions candides de cette pauvre famille avec les dédains de la sienne.
directspeech	 ¶ -- Oh !
directspeech	 reprit Gilberte en souriant, cela ne nous privera pas. Nous avons et nous pouvons recommencer une ample provision de ces fruits. Ils ne sont pas rares chez nous, et si nous n'y prenions garde, les ronces qui les produisent perceraient nos murs et pousseraient jusque dans nos chambres.
directspeech	 Nous avons et nous pouvons recommencer une ample provision de ces fruits. Ils ne sont pas rares chez nous, et si nous n'y prenions garde, les ronces qui les produisent perceraient nos murs et pousseraient jusque dans nos chambres.
directspeech	 Ils ne sont pas rares chez nous, et si nous n'y prenions garde, les ronces qui les produisent perceraient nos murs et pousseraient jusque dans nos chambres.
directspeech	 ¶ -- Et à qui la faute,
directspeech	 dit Janille, si les ronces nous envahissent ? N'ai-je pas voulu les couper toutes ? Certainement j'en serais venue à bout sans l'aide de personne, si on m'eût laissée faire.
directspeech	 N'ai-je pas voulu les couper toutes ? Certainement j'en serais venue à bout sans l'aide de personne, si on m'eût laissée faire.
directspeech	 Certainement j'en serais venue à bout sans l'aide de personne, si on m'eût laissée faire.
directspeech	 ¶ -- Mais moi, j'ai protégé ces pauvres ronces contre toi, chère petite mère ! Elles forment de si belles guirlandes autour de nos ruines, que ce serait grand dommage de les détruire.
directspeech	 Elles forment de si belles guirlandes autour de nos ruines, que ce serait grand dommage de les détruire.
directspeech	 ¶ -- Je conviens que cela fait un joli effet
directspeech	, reprit Janille, et qu'à dix lieues à la ronde on ne trouverait pas d'aussi belles ronces, et produisant des fruits aussi gros !
directspeech	 ¶ -- Vous l'entendez, monsieur Émile !
nondirect	 dit à son tour M. Antoine.
directspeech	 Voilà Janille tout entière. Il n'y a rien de beau, de bon, d'utile et de salutaire qui ne se trouve à Châteaubrun. C'est une grâce d'état.
directspeech	 Il n'y a rien de beau, de bon, d'utile et de salutaire qui ne se trouve à Châteaubrun. C'est une grâce d'état.
directspeech	 C'est une grâce d'état.
directspeech	 ¶ -- Pardine, monsieur, plaignez-vous
directspeech	, dit Janille ; oui, je vous le conseille, plaignez-vous de quelque chose !
directspeech	 ¶ -- Je ne me plains de rien
directspeech	, répondit le bon gentilhomme : à Dieu ne plaise ! entre ma fille et toi, que pourrais-je désirer pour mon bonheur ?
directspeech	 entre ma fille et toi, que pourrais-je désirer pour mon bonheur ?
directspeech	 ¶ -- Oh ! oui ; vous dites comme cela quand on vous écoute, mais si on a le dos tourné, et qu'une petite mouche vous pique, vous prenez des airs de résignation tout à fait déplacés dans votre position.
directspeech	 oui ; vous dites comme cela quand on vous écoute, mais si on a le dos tourné, et qu'une petite mouche vous pique, vous prenez des airs de résignation tout à fait déplacés dans votre position.
directspeech	 ¶ -- Ma position est ce que Dieu l'a faite !
nondirect	 répondit M. Antoine avec une douceur un peu mélancolique.
directspeech	 Si ma fille l'accepte sans regret, ce n'est ni toi, ni moi, qui accuserons la Providence.
directspeech	 ¶ -- Moi !
directspeech	 s'écria Gilberte ; quel regret pourrais-je donc avoir ? Dites-le-moi, cher père ; car, pour moi, je chercherais en vain ce qui me manque et ce que je puis désirer de mieux sur la terre.
directspeech	 Dites-le-moi, cher père ; car, pour moi, je chercherais en vain ce qui me manque et ce que je puis désirer de mieux sur la terre.
directspeech	 ¶ -- Et moi je suis de l'avis de mademoiselle
nondirect	, dit Émile, attendri de l'expression sincère et noblement affectueuse de ce beau visage.
directspeech	 Je suis certain qu'elle est heureuse, parce que...
directspeech	 ¶ -- Parce que ?... Dites, monsieur Cardonnet ! 
directspeech	... Dites, monsieur Cardonnet ! 
directspeech	 
directspeech	reprit Gilberte avec enjouement, vous alliez dire pourquoi, et vous vous êtes arrêté ?
directspeech	 ¶ -- Je serais au désespoir d'avoir l'air de vouloir dire une fadeur
directspeech	, répondit Émile en rougissant presque autant que la jeune fille ; mais je pensais que quand on avait ces trois richesses, la beauté, la jeunesse et la bonté, on devait être heureux, parce qu'on pouvait être sûr d'être aimé.
directspeech	 ¶ -- Je suis donc encore plus heureuse que vous ne pensez
directspeech	, répondit Gilberte en mettant une de ses mains dans celle de son père et l'autre dans celle de Janille ; car je suis aimée sans qu'il soit question de tout cela. Si je suis belle et bonne, je n'en sais rien ; mais je suis sûre que, laide et maussade, mon père et ma mère m'aimeraient encore quand même. Mon bonheur vient donc de leur bonté, de leur tendresse, et non de mon mérite.
directspeech	 Si je suis belle et bonne, je n'en sais rien ; mais je suis sûre que, laide et maussade, mon père et ma mère m'aimeraient encore quand même. Mon bonheur vient donc de leur bonté, de leur tendresse, et non de mon mérite.
directspeech	 Mon bonheur vient donc de leur bonté, de leur tendresse, et non de mon mérite.
directspeech	 ¶ -- On vous permettra pourtant de croire,
directspeech	 dit M. Antoine à Émile, tout en pressant sa fille sur son cœur, qu'il y a un peu de l'un et un peu de l'autre.
directspeech	 ¶ -- Ah ! monsieur Antoine ! qu'avez-vous fait là ?
directspeech	 monsieur Antoine ! qu'avez-vous fait là ?
directspeech	 qu'avez-vous fait là ?
directspeech	 s'écria Janille ; voilà encore une de vos distractions !... Vous avez fait une tache avec votre œuf sur la marche de Gilberte.
directspeech	... Vous avez fait une tache avec votre œuf sur la marche de Gilberte.
directspeech	 ¶ -- Ce n'est rien
directspeech	, dit M. Antoine ; je vais la laver moi-même.
directspeech	 ¶ -- Non pas ! non pas ! ce serait pire ; vous répandriez sur elle toute la carafe, et vous noieriez ma fille. Viens ici, mon enfant, que j'enlève cette tache. J'ai horreur des taches, moi ! Ne serait-ce pas dommage de gâter cette jolie robe toute neuve ? »
directspeech	 non pas ! ce serait pire ; vous répandriez sur elle toute la carafe, et vous noieriez ma fille. Viens ici, mon enfant, que j'enlève cette tache. J'ai horreur des taches, moi ! Ne serait-ce pas dommage de gâter cette jolie robe toute neuve ? »
directspeech	 ce serait pire ; vous répandriez sur elle toute la carafe, et vous noieriez ma fille. Viens ici, mon enfant, que j'enlève cette tache. J'ai horreur des taches, moi ! Ne serait-ce pas dommage de gâter cette jolie robe toute neuve ? »
directspeech	 Viens ici, mon enfant, que j'enlève cette tache. J'ai horreur des taches, moi ! Ne serait-ce pas dommage de gâter cette jolie robe toute neuve ? »
directspeech	 J'ai horreur des taches, moi ! Ne serait-ce pas dommage de gâter cette jolie robe toute neuve ? »
directspeech	 Ne serait-ce pas dommage de gâter cette jolie robe toute neuve ? »
nondirect	 ¶ Émile regarda pour la première fois la toilette de Gilberte.
nondirect	 Il n'avait encore fait attention qu'à sa taille élégante et à la beauté de sa personne.
nondirect	 Elle était vêtue d'un coutil gris très frais, mais assez grossier, avec un petit fichu blanc comme neige, rabattu autour du cou.
nondirect	 Gilberte remarqua cette investigation, et, loin d'en être humiliée, elle mit un peu d'orgueil à dire que sa robe lui plaisait, qu'elle était de bonne qualité, qu'elle pouvait braver les épines et les ronces, et que, Janille l'ayant choisie elle-même, aucune étoffe ne pouvait lui être plus agréable à porter. ¶ 
directspeech	« Cette robe est charmante, en effet
directspeech	 Cette robe est charmante, en effet
directspeech	, dit Émile ; ma mère en a une toute pareille. »
nondirect	 ¶ Ce n'était pas vrai ; Émile, quoique sincère, fit ce petit mensonge sans s'en apercevoir.
nondirect	 Gilberte n'en fut pas dupe, mais elle lui sut gré d'une intention délicate.
nondirect	 ¶ Quant à Janille, elle fut visiblement flattée d'avoir eu bon goût, car elle tenait presque autant à ce mérite qu'à la beauté de Gilberte. ¶ 
directspeech	« Ma fille n'est pas coquette
directspeech	 Ma fille n'est pas coquette
directspeech	, dit-elle, mais moi, je le suis pour elle. Et que diriez-vous, monsieur Antoine, si votre fille n'était pas gentille et proprette comme cela convient à son rang dans le monde ?
directspeech	 Et que diriez-vous, monsieur Antoine, si votre fille n'était pas gentille et proprette comme cela convient à son rang dans le monde ?
directspeech	 ¶ -- Nous n'avons rien à démêler avec le monde, ma chère Janille
directspeech	, répondit M. Antoine, et je ne m'en plains pas. Ne te fais donc pas d'illusions inutiles.
directspeech	 Ne te fais donc pas d'illusions inutiles.
directspeech	 ¶ -- Vous avez l'air chagrin en disant cela, monsieur Antoine ? Moi, je vous dis que le rang ne se perd pas ; mais voilà comme vous êtes : vous jetez toujours le manche après la cognée !
directspeech	 Moi, je vous dis que le rang ne se perd pas ; mais voilà comme vous êtes : vous jetez toujours le manche après la cognée !
directspeech	 ¶ -- Je ne jette rien du tout
directspeech	, reprit le châtelain ; j'accepte tout, au contraire.
directspeech	 ¶ -- Ah ! vous acceptez !
directspeech	 vous acceptez !
