nondirect	 ¶ I ¶ La rue de Diane à Fontenay-aux-Roses ¶ Le 1er septembre de l’année 1831, je fus invité par un de mes anciens amis, chef de bureau au domaine privé du roi, à faire, avec son fils, l’ouverture de la chasse à Fontenay-aux-Roses.
nondirect	 ¶ J’aimais beaucoup la chasse à cette époque, et, en ma qualité de grand chasseur, c’était chose grave que le choix du pays, où devait, chaque année, se faire l’ouverture.
nondirect	 ¶ D’habitude, nous allions chez un fermier ou plutôt chez un ami de mon beau-frère ; c’était chez lui que j’avais fait, en tuant un lièvre, mes débuts dans la science des Nemrod et des Elzéar Blaze.
nondirect	 Sa ferme était située entre les forêts de Compiègne et de Villers-Cotterêts, à une demi-lieue du charmant village de Morienval, à une lieue des magnifiques ruines de Pierrefonds.
nondirect	 ¶ Les deux ou trois mille arpents de terre qui forment son exploitation présentent une vaste plaine presque entièrement entourée de bois, coupée vers le milieu par une jolie vallée au fond de laquelle on voit, parmi les prés verts et les arbres aux tons changeants, fourmiller des maisons à moitié perdues dans le feuillage, et qui se dénoncent par les colonnes de fumée bleuâtre qui, d’abord protégées par l’abri des montagnes qui les entourent, montent verticalement vers le ciel, et ensuite, arrivées aux couches d’air supérieures, se courbent, élargies comme la cime des palmiers, dans la direction du vent.
nondirect	 ¶ C’est dans cette plaine et sur le double versant de cette vallée que le gibier des deux forêts vient s’ébattre comme sur un terrain neutre.
nondirect	 ¶ Aussi l’on trouve de tout sur la plaine de Brassoire : du chevreuil et du faisan en longeant les bois, du lièvre sur les plateaux, du lapin dans les pentes, des perdrix autour de la ferme.
nondirect	 Monsieur Mocquet, c’est le nom de notre ami, avait donc la certitude de nous voir arriver ; nous chassions toute la journée, et le lendemain, à deux heures, nous revenions à Paris, ayant tué, entre quatre ou cinq chasseurs, cent cinquante pièces de gibier, dont jamais nous n’avons pu faire accepter une seule à notre hôte.
nondirect	 ¶ Mais, cette année-là, infidèle à monsieur Mocquet, j’avais cédé à l’obsession de mon vieux compagnon de bureau, séduit que j’avais été par un tableau que m’avait envoyé son fils, élève distingué de l’École de Rome, et qui représentait une vue de la plaine de Fontenay-aux-Roses, avec des éteules pleines de lièvres et des luzernes pleines de perdrix.
nondirect	 ¶ Je n’avais jamais été à Fontenay-aux-Roses : nul ne connaît moins les environs de Paris que moi.
nondirect	 Quand je franchis la barrière, c’est presque toujours pour faire cinq ou six cents lieues.
nondirect	 Tout m’est donc un sujet de curiosité dans le moindre changement de place.
nondirect	 ¶ À six heures du soir, je partis pour Fontenay, la tête hors de la portière, comme toujours : je franchis la barrière d’Enfer, je laissai à ma gauche la rue de la Tombe-Issoire et j’enfilai la route d’Orléans.
nondirect	 ¶ On sait qu’Issoire est le nom d’un fameux brigand qui, du temps de Julien, rançonnait les voyageurs qui se rendaient à Lutèce.
nondirect	 Il fut un peu pendu, à ce que je crois, et enterré à l’endroit qui porte aujourd’hui son nom, à quelque distance de l’entrée des Catacombes.
nondirect	 ¶ La plaine qui se développe à l’entrée du Petit-Montrouge est étrange d’aspect.
nondirect	 Au milieu des prairies artificielles, des champs de carottes et des plates-bandes de betteraves, s’élèvent des espèces de forts carrés, en pierres blanches, que domine une roue dentée pareille à un squelette de feu d’artifice éteint.
nondirect	 Cette roue porte à sa circonférence des traverses de bois sur lesquelles un homme appuie alternativement l’un et l’autre pied.
nondirect	 Ce travail d’écureuil, qui donne au travailleur un grand mouvement apparent sans qu’il change de place en réalité, a pour but d’enrouler autour d’un moyeu une corde qui, en s’enroulant, amène à la surface du sol une pierre taillée au fond de la carrière, et qui vient voir lentement le jour.
nondirect	 ¶ Cette pierre, un crochet l’amène au bord de l’orifice, où des rouleaux l’attendent pour la transporter à la place qui lui est destinée.
nondirect	 Puis la corde redescend dans les profondeurs, où elle va rechercher un autre fardeau, donnant un moment de repos au moderne Ixion, auquel un cri annonce bientôt qu’une autre pierre attend le labeur qui doit lui faire quitter la carrière natale, et la même œuvre recommence pour recommencer encore, pour recommencer toujours.
nondirect	 ¶ Le soir venu, l’homme a fait dix lieues sans changer de place ; s’il montait en réalité, en hauteur, d’un degré à chaque fois que son pied pose sur une traverse, au bout de vingt-trois ans il serait arrivé dans la lune.
nondirect	 ¶ C’est le soir surtout, c’est-à-dire à l’heure où je traversais la plaine qui sépare le Petit du Grand-Montrouge, que le paysage, grâce à ce nombre infini de roues mouvantes qui se détachent en vigueur sur le couchant enflammé, prend un aspect fantastique.
nondirect	 On dirait une de ces gravures de Goya, où, dans la demi-teinte, des arracheurs de dents font la chasse aux pendus.
nondirect	 ¶ Vers sept heures, les roues s’arrêtent ; la journée est finie.
nondirect	 ¶ Ces moellons, qui sont de grands carrés longs de cinquante à soixante pieds, hauts de six ou huit, c’est le futur Paris qu’on arrache de terre.
nondirect	 Les carrières d’où sort cette pierre grandissent tous les jours.
nondirect	 C’est la suite des Catacombes d’où est sorti le vieux Paris.
