nondirect	 ¶ III ¶ Il nous faut, avant d'aller plus loin, faire en quelques lignes l'histoire de Diane et d'Hector.
nondirect	 Diane, nous l'avons dit, était la fille de M. de Morfontaine, général de brigade en retraite, et la veuve du colonel baron Rupert.
nondirect	 ¶ Hector se nommait de son vrai nom Charles-Louis-Enguerrand-Hector, comte de Main-Hardye.
nondirect	 ¶ Les Morfontaine et les Main-Hardye étaient deux vieilles familles vendéennes, dont l'origine remontait aux ténèbres du Moyen ge.
nondirect	 ¶ Ils étaient aussi nobles que le roi.
nondirect	 ¶ Le manoir de Morfontaine ayant été rasé en 1793, ses propriétaires étaient venus habiter Bellombre, une terre qu'ils possédaient sur la frontière du Poitou.
nondirect	 ¶ À quatre lieues de Bellombre se dressaient les tourelles de Main-Hardye.
nondirect	 ¶ Main-Hardye était un édifice qui ressemblait fort au château du sire de Ravenswood, l'héroïque amant de Lucie de Lammermoor chanté par Walter Scott.
nondirect	 ¶ Le vent, après avoir insulté la toiture en lambeaux, y pleurait sous les portes ; l'herbe poussait verte et drue dans la cour ; les vieilles salles étaient enfumées ; l'escalier avait de larges marches de pierre usées par le talon éperonné d'une dizaine de générations.
nondirect	 ¶ Un pauvre domaine, composé de champs pierreux, de fermes couvertes de chaume, de prairies marécageuses et de bois rabougris, lui servait de ceinture.
nondirect	 ¶ Les Main-Hardye n'avaient guère plus de huit à dix mille livres de rente.
nondirect	 ¶ Les Morfontaine étaient plus riches.
nondirect	 Leurs domaines couvraient plusieurs lieues de pays, et ils faisaient une certaine figure à la cour avant 1789.
nondirect	 ¶ La Révolution trouva les Morfontaine et les Main-Hardye dans les rangs de l'armée vendéenne.
nondirect	 ¶ Le marquis de Morfontaine trouva la mort à Quiberon.
nondirect	 ¶ Le comte de Main-Hardye fut guillotiné à Poitiers.
nondirect	 ¶ Le fils du marquis fut ébloui par l'étoile resplendissante du premier Consul.
nondirect	 Il avait combattu sous Charette, Bonchamp et la Rochejaquelein, il prit du service dans les armées de l'empereur Napoléon.
nondirect	 ¶ Puis il arriva pour lui ce qui arriva pour tant d'autres, il se prit à aimer cet homme qui avait fait la France si grande que l'Europe se prosternait, et que le monde étonné prononçait son nom avec terreur et respect ; il l'aima avec fanatisme, avec délire, et quand 1815 arriva, l'ancien soldat de Vendée oublia le passé, il remit au fourreau l'épée du général de l'Empire.
nondirect	 ¶ Le fils du comte de Main-Hardye, au contraire, rentra simplement dans ses terres et se fit laboureur durant toute la période qui sépara les guerres de la Chouannerie de la Restauration.
nondirect	 ¶ En 1815, les rôles changèrent ; tandis que M. de Morfontaine faisait liquider sa pension de général de brigade, le comte de Main-Hardye devenait colonel d'un régiment de hussards de la garde royale.
nondirect	 ¶ Le comte avait un fils, Hector.
nondirect	 ¶ Le marquis avait une fille, Diane.
nondirect	 ¶ De Bellombre à Main-Hardye il y avait quatre lieues à peine.
nondirect	 Les deux gentilshommes avaient longtemps combattu sous le même drapeau et côte à côte.
nondirect	 ¶ Il y avait au milieu du bois, entre les deux châteaux, une humble église qu'on appelait Notre-Dame-du-Pardon.
nondirect	 ¶ Aux grandes fêtes de l'année, on disait la messe à Notre-Dame.
nondirect	 ¶ Le colonel de Main-Hardye y venait de son château, donnant la main à son fils.
