nondirect	 ¶ XVI ¶ Celle qui avait écrit la dénonciation anonyme était bien informée.
nondirect	 ¶ La duchesse de Champdoce attendait ce soir-là Georges de Croisenois.
nondirect	 ¶ C'était la première fois.
nondirect	 Hélas !
nondirect	 La pauvre femme avait fini par tomber dans le piège que lui tendait incessamment celle qu'elle croyait être son amie la plus tendre et la plus dévouée.
nondirect	 ¶ Elle succombait, en apparence au moins, à un genre de séduction odieux, infâme, beaucoup moins rare, il faudrait dire bien plus fréquent qu'on ne croit, à une de ces machinations d'autant plus perfides et infaillibles que celle qui en est l'objet est perdue si elle a seulement une minute d'éblouissement.
nondirect	 ¶ La veille, elle s'était trouvée dans le salon de Mme de Mussidan seule avec Georges de Croisenois ; la contagion de sa passion l'avait gagnée, elle n'avait pas su résister à ses paroles enflammées ; elle avait perdu la tête, et elle avait accordé ce rendez-vous, imploré à genoux.
directspeech	 ¶ -- Eh bien ! soit,
directspeech	 soit,
directspeech	 avait-elle dit, soit... demain soir, à dix heures et demie, venez à la petite porte du jardin, elle sera simplement retenue par une pierre, poussez-la ; et quand vous serez dans le jardin, prévenez-moi en frappant plusieurs fois des mains...
nondirect	 ¶ Ces quelques mots n'avaient pas été perdus pour Mme Diane, et, comme elle estimait assez son amie pour craindre un retour, elle ne la quitta pas de la soirée, et le lendemain elle voulut dîner avec elle, et resta longtemps après le dîner.
nondirect	 ¶ C'est seulement lorsqu'elle fut seule, que la duchesse de Champdoce mesura l'étendue de sa faute, l'énormité de son imprudence.
nondirect	 Ah !
nondirect	 combien elle se repentait, à cette heure, de sa faiblesse !
nondirect	 Ce qu'elle possédait de plus précieux au monde, elle l'eût donné pour pouvoir reprendre cette fatale promesse.
nondirect	 ¶ Et le moment était venu, son amie était restée près d'elle jusqu'à la dernière minute.
nondirect	 ¶ Un moyen de salut s'offrait.
nondirect	 Elle pouvait aller fermer la petite porte.
nondirect	 Elle se leva pour y courir... trop tard.
nondirect	 ¶ Le signal retentissait dans le jardin.
