Enfin	Rg	ENFIN
nous	Pp	NOUS
voilà	S	VOILÀ
seuls	Ag	SEUL
,	Fw	,
cette	Dd	CE
foule	Nc	FOULE
importune	Ag	IMPORTUN
Qu'	Vvc	Qu'
attache	Vvc	ATTACHER
auprès	Rg	AUPRÈS
de	S	DE
moi	Pp	JE
l'	Da	LE
éclat	Nc	ÉCLAT
de	S	DE
ma	Ds	MON
fortune	Nc	FORTUNE
,	Fw	,
Me	Vvc	Me
traite	Vvc	TRAITER
ce	Dd	CE
matin	Nc	MATIN|MÂTIN
si	Rg	SI
favorablement	Rg	FAVORABLEMENT
,	Fw	,
Que	Vvc	Que
je	Pp	JE
puis	Vvc	POUVOIR
,	Fw	,
Don	Nc	DON
Alvar	Nc	Alvar
,	Fw	,
m'	Pp	JE
échapper	Vvn	ÉCHAPPER
un	Dn	UN
moment	Nc	MOMENT
:	Fw	:
Donnons	Vvc	DONNER
un	Dn	UN
temps	Nc	TEMPS
si	Rg	SI
cher	Ag	CHER
au	S+Da	À+LE
beau	Ag	BEAU
feu	Nc	FEU
qui	Pr	QUI
m'	Pp	JE
inspire	Vvc	INSPIRER
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
sur	S	SUR
cette	Dd	CE
terrasse	Nc	TERRASSE
où	Pr	OÙ
loge	Vvc	LOGER
Lindamire	Nc	Lindamire
Essayons	Vvc	ESSAYER
de	S	DE
la	Pp	IL
voir	Vvn	VOIR
.	Fs	.
Pour	S	POUR
un	Dn	UN
pareil	Nc	PAREIL
dessein	Nc	DESSEIN
,	Fw	,
Vous	Nc	Vous
avez	Vuc	AVOIR
oublié	Ge	OUBLIER
qu'	Cs	QUE
il	Pp	IL
est	Vuc	ÊTRE
un	Dn	UN
peu	Rg	PEU
matin	Nc	MATIN|MÂTIN
.	Fs	.
Oui	Rg	OUI
,	Fw	,
mais	Cc	MAIS
j'	Pp	JE
avais	Vuc	AVOIR
besoin	Nc	BESOIN
de	S	DE
cette	Dd	CE
diligence	Nc	DILIGENCE
:	Fw	:
Pour	S	POUR
tromper	Vvn	TROMPER
des	Dn	UN
flatteurs	Nc	FLATTEUR
l'	Da	LE
extrême	Ag	EXTRÊME
vigilance	Nc	VIGILANCE
,	Fw	,
Et	Vvc	Et
quand	Cs	QUAND
un	Dn	UN
Favori	Nc	FAVORI
qu'	Pr	QUE
obsèdent	Vvc	OBSÉDER
tous	Di	TOUT
leurs	Ds	LEUR
soins	Nc	SOIN
,	Fw	,
Peut	Vvc	POUVOIR
avoir	Vun	AVOIR
le	Da	LE
bonheur	Nc	BONHEUR
de	S	DE
sortir	Vvn	SORTIR
sans	S	SANS
témoins	Nc	TÉMOIN
;	Fw	;
Que	Vvc	Que
l'	Da	LE
effet	Nc	EFFET
empressé	Ge	EMPRESSER
de	S	DE
leur	Ds	LEUR
exactitude	Nc	EXACTITUDE
,	Fw	,
Lui	Nc	Lui
permet	Vvc	PERMETTRE
de	S	DE
jouir	Vvn	JOUIR
d'	S	DE
un	Dn	UN
peu	Rg	PEU
de	S	DE
solitude	Nc	SOLITUDE
,	Fw	,
Et	Vvc	Et
de	S	DE
cacher	Vvn	CACHER
sa	Ds	SON
route	Nc	ROUTE
à	S	À
leurs	Ds	LEUR
pas	Nc	PAS
curieux	Ag	CURIEUX
,	Fw	,
Il	Vvc	Il
est	Vuc	ÊTRE
fort	Rg	FORT
diligent	Ag	DILIGENT
ou	Cc	OU
fort	Rg	FORT
chéri	Ge	CHÉRIR
des	S+Da	DE+LE|DE+LES
Dieux	Nc	DIEU|DIEUX
.	Fs	.
Quoi	Pt	QUE|QUOI
?	Fs	?
