Enfin	Rg	ENFIN
tu	Pp	TU
ne	Rp	NE
peux	Vvc	POUVOIR
plus	Rg	PLUS
différer	Vvn	DIFFÉRER
de	S	DE
me	Pp	JE
dire	Vvn	DIRE
,	Fw	,
Le	Vvc	Le
sujet	Nc	SUJET
important	Ag	IMPORTANT
qui	Pr	QUI
cause	Vvc	CAUSER
ton	Ds	TON
martyre	Nc	MARTYR|MARTYRE
,	Fw	,
Et	Vvc	Et
quelle	Dt	QUEL
occasion	Nc	OCCASION
t'	Pp	TU
oblige	Vvc	OBLIGER
de	S	DE
chérir	Vvn	CHÉRIR
,	Fw	,
Ces	Vvc	Ces
Tarentins	Vvc	Tarentins
pressés	Ge	PRESSER
,	Fw	,
que	Cs	QUE
tu	Pp	TU
viens	Vvc	VENIR
secourir	Vvn	SECOURIR
.	Fs	.
Nous	Pp	NOUS
voila	Vvc	VOILER
parvenus	Ge	PARVENIR
dans	S	DANS
la	Da	LE
Ville	Nc	VILLE
assiégée	Ge	ASSIÉGER
;	Fw	;
Avant	Ga	Avant
que	Cs	QUE
d'	S	DE
aborder	Vvn	ABORDER
la	Da	LE
Princesse	Nc	PRINCE|PRINCESSE
affligée	Ge	AFFLIGER
,	Fw	,
De	Vvc	De
grâce	Nc	GRÂCE
,	Fw	,
éclairci	Ge	ÉCLAIRCIR
moi	Pp	JE
,	Fw	,
favorise	Vvc	FAVORISER
mes	Ds	MON
voeux	Nc	VU
,	Fw	,
Dis	Vvc	DIRE
-moi	Vvc	-moi
ce	Pd	CE
qui	Pr	QUI
nous	Pp	NOUS
mène	Vvc	MENER
.	Fs	.
Hydaspe	Nc	Hydaspe
,	Fw	,
je	Pp	JE
le	Pp	IL
veux	Vvc	VOULOIR
,	Fw	,
Puisque	Nc	Puisque
je	Pp	JE
l'	Pp	IL
ai	Vuc	AVOIR
promis	Ge	PROMETTRE
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
je	Pp	JE
seconde	Vvc	SECONDER
Le	Ag	Le
désir	Nc	DÉSIR
de	S	DE
l'	Da	LE
ami	Nc	AMI
le	Da	LE
plus	Rg	PLUS
discret	Ag	DISCRET
du	S+Da	DE+LE
monde	Nc	MONDE
;	Fw	;
Qui	Vvc	Qui
vivement	Rg	VIVEMENT
touché	Ge	TOUCHER
de	S	DE
la	Da	LE
peine	Nc	PEINE
où	Pr	OÙ
je	Pp	JE
suis	Vuc	ÊTRE
,	Fw	,
Ainsi	Vvc	Ainsi
que	Cs	QUE
mes	Ds	MON
honneurs	Nc	HONNEUR
,	Fw	,
partage	Vvc	PARTAGER
mes	Ds	MON
ennuis	Nc	ENNUI
:	Fw	:
Mais	Cc	MAIS
ami	Nc	AMI
,	Fw	,
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
contenter	Vvn	CONTENTER
ton	Ds	TON
envie	Nc	ENVIE
,	Fw	,
Sans	Vvc	Sans
faire	Vvn	FAIRE
en	S	EN
abrégé	Nc	ABRÉGÉ
l'	Da	LE
Histoire	Nc	HISTOIRE
de	S	DE
ma	Ds	MON
vie	Nc	VIE
.	Fs	.
Marchons	Vvc	MARCHER
vers	S	VERS
le	Da	LE
Palais	Vvc	Palais
toujours	Rg	TOUJOURS
au	S+Da	À+LE
petit	Ag	PETIT
pas	Nc	PAS
,	Fw	,
Cependant	Ga	Cependant
Claridan	Nc	Claridan
,	Fw	,
dispose	Vvc	DISPOSER
nos	Ds	NOTRE
soldats	Nc	SOLDAT
,	Fw	,
Rends	Vvc	RENDRE
de	S	DE
ces	Dd	CE
Calabrais	Vvc	Calabrais
l'	Da	LE
entreprise	Nc	ENTREPRISE
inutile	Ag	INUTILE
,	Fw	,
Je	Vvc	Je
te	Pp	TU
commets	Vvc	COMMETTRE
le	Da	LE
soin	Nc	SOIN
du	S+Da	DE+LE
salut	Nc	SALUT
de	S	DE
la	Da	LE
Ville	Nc	VILLE
,	Fw	,
Qui	Vvc	Qui
plaint	Vvc	PLAINDRE
son	Ds	SON
brave	Ag	BRAVE
chef	Nc	CHEF
,	Fw	,
perdu	Ge	PERDRE
parmi	S	PARMI
les	Da	LE
morts	Nc	MORT
,	Fw	,
Et	Vvc	Et
qui	Pr	QUI
n'	Rp	NE
espère	Vvc	ESPÉRER
plus	Rg	PLUS
en	S	EN
rien	Pi	RIEN
qu'	Cs	QUE
en	S	EN
nos	Ds	NOTRE
efforts	Nc	EFFORT
,	Fw	,
Jette	Vvc	JETER
les	Da	LE
yeux	Nc	OEIL|YEUX
par	S	PAR
tout	Pi	TOUT
,	Fw	,
tourne	Nc	TOURNE
,	Fw	,
et	Cc	ET
veille	Vvc	VEILLER
sans	S	SANS
cesse	Nc	CESSE
,	Fw	,
Tandis	Vvc	Tandis
que	Cs	QUE
nous	Pp	NOUS
irons	Vvc	ALLER
visiter	Vvn	VISITER
la	Da	LE
Princesse	Nc	PRINCE|PRINCESSE
.	Fs	.
Vous	Pp	VOUS
pouvez	Vvc	POUVOIR
sur	S	SUR
mes	Ds	MON
soins	Nc	SOIN
reposer	Vvn	REPOSER
sûrement	Rg	SÛREMENT
.	Fs	.
Puisque	Cs	PUISQUE
tu	Pp	TU
veux	Vvc	VOULOIR
savoir	Vvn	SAVOIR
l'	Da	LE
état	Nc	ÉTAT
de	S	DE
mon	Ds	MON
tourment	Nc	TOURMENT
,	Fw	,
Et	Vvc	Et
pourquoi	Rt	POURQUOI
retourné	Ge	RETOURNER
d'	S	DE
Afrique	Nc	Afrique
en	S	EN
la	Da	LE
Sicile	Nc	Sicile
,	Fw	,
J'	Vvc	J'
en	Pp	EN
suis	Vuc	ÊTRE
parti	Ge	PARTIR
soudain	Rg	SOUDAIN
,	Fw	,
pour	S	POUR
sauver	Vvn	SAUVER
cette	Dd	CE
ville	Nc	VILLE
,	Fw	,
Par	Nc	PAR
le	Da	LE
congé	Nc	CONGÉ
du	S+Da	DE+LE
Roi	Nc	ROI
,	Fw	,
qui	Pr	QUI
secondant	Ga	SECONDER
mes	Ds	MON
voeux	Nc	VU
,	Fw	,
M'	Vvc	M'
aime	Vvc	AIMER
au	S+Da	À+LE
point	Rg	POINT
que	Cs	QUE
tu	Pp	TU
sais	Vvc	SAVOIR
,	Fw	,
et	Cc	ET
veut	Vvc	VOULOIR
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
veux	Vvc	VOULOIR
,	Fw	,
Apprends	Vvc	APPRENDRE
cher	Ag	CHER
confident	Nc	CONFIDENT
,	Fw	,
que	Cs	QUE
depuis	S	DEPUIS
trois	Nc	TROIS
années	Nc	ANNÉE
,	Fw	,
Par	Nc	PAR
le	Da	LE
vouloir	Nc	VOULOIR
du	S+Da	DE+LE
ciel	Nc	CIEL
,	Fw	,
et	Cc	ET
de	S	DE
mes	Ds	MON
destinées	Nc	DESTINÉE
,	Fw	,
J'	Vvc	J'
avais	Vuc	AVOIR
donné	Ge	DONNER
mon	Ds	MON
âme	Nc	ÂME
au	S+Da	À+LE
Prince	Nc	PRINCE
généreux	Ag	GÉNÉREUX
,	Fw	,
Qui	Vvc	Qui
naguère	Rg	NAGUÈRE
régnait	Vvc	RÉGNER
en	S	EN
ce	Dd	CE
lieu	Nc	LIEU
mal-heureux	Ag	mal-heureux
;	Fw	;
Nous	Vvc	Nous
sentant	Ga	SENTIR
presque	Rg	PRESQUE
égaux	Ag	ÉGAL
,	Fw	,
d'	S	DE
esprits	Nc	ESPRIT|ESPRITS
,	Fw	,
de	S	DE
moeurs	Nc	MURS
,	Fw	,
et	Cc	ET
d'	S	DE
âges	Nc	ÂGE
,	Fw	,
J'	Vvc	J'
avais	Vuc	AVOIR
gagné	Ge	GAGNER
son	Ds	SON
coeur	Nc	CUR
en	S	EN
cinq	Nc	CINQ
ou	Cc	OU
six	Nc	SIX
voyages	Nc	VOYAGE
,	Fw	,
Que	Vvc	Que
par	S	PAR
l'	Da	LE
ordre	Nc	ORDRE
du	S+Da	DE+LE
Roi	Nc	ROI
,	Fw	,
ton	Ds	TON
Seigneur	Nc	SEIGNEUR
,	Fw	,
et	Cc	ET
le	Da	LE
mien	Ps	MIEN
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
fait	Ge	FAIRE
pour	S	POUR
les	Pp	ILS
unir	Vvn	UNIR
par	S	PAR
un	Dn	UN
ferme	Ag	FERME
lien	Nc	LIEN
.	Fs	.
Alors	Rg	ALORS
non	Rg	NON
seulement	Rg	SEULEMENT
en	S	EN
des	Dn	UN
faveurs	Nc	FAVEUR
si	Rg	SI
grandes	Ag	GRAND
,	Fw	,
J'	Vvc	J'
obtins	Vvc	OBTENIR
de	S	DE
lui	Pp	IL
l'	Da	LE
effet	Nc	EFFET
de	S	DE
